fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,download_status,failure_reason,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,total_words,ai_keyword_count,ai_keyword_per_10k_words,sample_role,has_10k_text,audit_category,analysis_treatment,sec_sic_code,sec_sic_description,naics_code,naics_description,naics_sector_code,naics_sector_name,naics_source,industry_enrichment_status,industry_enrichment_reason,final_dataset_role,has_10k_text_final,has_ai_window_k5,is_primary_text_sample,is_k5_topic_sample,ai_window_count,topic_0_count,topic_0_share,topic_1_count,topic_1_share,topic_2_count,topic_2_share,topic_3_count,topic_3_share,topic_4_count,topic_4_share,AI_Privacy_Data_Law_Topic_Count,AI_Privacy_Data_Law_Topic_Share,AI_Business_Product_Topic_Count,AI_Business_Product_Topic_Share,AI_Cybersecurity_Risk_Topic_Count,AI_Cybersecurity_Risk_Topic_Share,AI_Infrastructure_Topic_Count,AI_Infrastructure_Topic_Share,AI_AIUse_LegalRisk_Topic_Count,AI_AIUse_LegalRisk_Topic_Share,AI_NegativeSensitive_Topic_Count,AI_NegativeSensitive_Topic_Share,AI_Negative_Orientation,k,k5_topic_0_label,k5_topic_1_label,k5_topic_2_label,k5_topic_3_label,k5_topic_4_label,AI_Dominant_Topic_ID,AI_Dominant_Topic_Label,event_id,norm_cik,norm_ticker,norm_date,fiscal_year,key_cik_date,key_ticker_date,event_id_estimate,ticker_estimate,company,filing_date_estimate,event_trading_date,market_benchmark,market_data_status,failure_reason_estimate,CAR_m1_p1,CAR_0_p1,CAR_0_p3,CAR_0_p5,AbnormalVolume_0_p1,AbnormalVolume_0_p3,AbnormalVolume_0_p5,CAR_m10_m6,CAR_m5_m2,AbnormalVolume_m5_m2,norm_cik_estimate,norm_ticker_estimate,norm_date_estimate,key_cik_date_estimate,AI_Related_Disclosure_Intensity,AI_RiskRelated_Topic_Share,AI_Risk_Orientation_Proxy,filing_year,log_total_words,AI_Mention_Count,Topic_Entropy
53,Energy Transfer,ET,1276187,1276187,2025,success,,10-K,2026-02-19,2025-12-31,0001276187-26-000013,et-20251231.htm,https://www.sec.gov/Archives/edgar/data/1276187/000127618726000013/,https://www.sec.gov/Archives/edgar/data/1276187/000127618726000013/et-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/ET/2025_ET_10k.html,data/processed/sec_10k_text/top100/chunk_03/ET/2025_ET_10k.txt,162490,1,0.061542,primary_text_sample,True,,,4922,Natural Gas Transmission,,,48-49,Transportation and Warehousing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2.0,cybersecurity_attacks_security_threats,ET_2025_1276187,0001276187,ET,2026-02-19,2025,0001276187_2026-02-19,ET_2026-02-19,ET_2025_0001276187,ET,Energy Transfer,2026-02-19,2026-02-19,US500,success,,0.014898313265103,0.0051724268645851,0.0004494946111326,-0.0054066411058233,0.1929949015815997,0.2215699436964431,-0.1666464977221185,0.0050830148240916,0.0443475854952667,0.9976152450613404,,ET,2026-02-19,,0.061542,1.0,1.0,2026,11.998371740396822,1,-0.0
54,Procter & Gamble,PG,80424,80424,2023,success,,10-K,2023-08-04,2023-06-30,0000080424-23-000073,pg-20230630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042423000073/,https://www.sec.gov/Archives/edgar/data/80424/000008042423000073/pg-20230630.htm,data/raw/sec_10k_html/top100/chunk_03/PG/2023_PG_10k.html,data/processed/sec_10k_text/top100/chunk_03/PG/2023_PG_10k.txt,41379,0,0.0,primary_text_sample,True,,,2840,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,PG_2023_80424,0000080424,PG,2023-08-04,2023,0000080424_2023-08-04,PG_2023-08-04,PG_2023_0000080424,PG,Procter & Gamble,2023-08-04,2023-08-04,US500,success,,0.0011569275013506,-0.0026110637113874,0.002612600865973,0.0035947866914226,-1.1992755995485818,-1.1901071796172469,-1.2935688592915933,0.0093170039123614,0.0311781609599988,0.4535667310115167,,PG,2023-08-04,,0.0,0.0,0.0,2023,10.63052878474363,0,0.0
54,Procter & Gamble,PG,80424,80424,2024,success,,10-K,2024-08-05,2024-06-30,0000080424-24-000083,pg-20240630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/pg-20240630.htm,data/raw/sec_10k_html/top100/chunk_03/PG/2024_PG_10k.html,data/processed/sec_10k_text/top100/chunk_03/PG/2024_PG_10k.txt,42242,7,1.657119,primary_text_sample,True,,,2840,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,5,4,0.8,0,0.0,1,0.2,0,0.0,0,0.0,4,0.8,0,0.0,1,0.2,0,0.0,0,0.0,5,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0.0,privacy_data_law_protection,PG_2024_80424,0000080424,PG,2024-08-05,2024,0000080424_2024-08-05,PG_2024-08-05,PG_2024_0000080424,PG,Procter & Gamble,2024-08-05,2024-08-05,US500,success,,0.0228595406550353,-0.0074610935237976,0.0049058556121705,-0.0207295300469042,1.2625004185165216,0.9579565408905945,0.6760908922158505,0.007634652396093,-0.0208315564205748,1.9151228988929456,,PG,2024-08-05,,1.657119,1.0,1.0,2024,10.651170265744087,7,0.5004024235381879
54,Procter & Gamble,PG,80424,80424,2025,success,,10-K,2025-08-04,2025-06-30,0000080424-25-000076,pg-20250630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/pg-20250630.htm,data/raw/sec_10k_html/top100/chunk_03/PG/2025_PG_10k.html,data/processed/sec_10k_text/top100/chunk_03/PG/2025_PG_10k.txt,42692,8,1.873887,primary_text_sample,True,,,2840,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,6,4,0.666667,1,0.166667,1,0.166667,0,0.0,0,0.0,4,0.666667,1,0.166667,1,0.166667,0,0.0,0,0.0,5,0.833334,0.833333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0.0,privacy_data_law_protection,PG_2025_80424,0000080424,PG,2025-08-04,2025,0000080424_2025-08-04,PG_2025-08-04,PG_2025_0000080424,PG,Procter & Gamble,2025-08-04,2025-08-04,US500,success,,0.0017257286440088,-0.0020815756127856,0.0168738720364842,0.0260654656906849,0.0667576649230772,0.0429090828725668,-0.0379531223390414,0.0190479356644827,-0.0488943642880328,0.9371111190885888,,PG,2025-08-04,,1.873887,0.833334,0.833333,2025,10.661766828033855,8,0.8675635581420601
55,Sysco,SYY,96021,96021,2023,success,,10-K,2023-08-25,2023-07-01,0000096021-23-000117,syy-20230701.htm,https://www.sec.gov/Archives/edgar/data/96021/000009602123000117/,https://www.sec.gov/Archives/edgar/data/96021/000009602123000117/syy-20230701.htm,data/raw/sec_10k_html/top100/chunk_03/SYY/2023_SYY_10k.html,data/processed/sec_10k_text/top100/chunk_03/SYY/2023_SYY_10k.txt,60096,1,0.1664,primary_text_sample,True,,,5140,Wholesale-Groceries & Related Products,,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,2,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,SYY_2023_96021,0000096021,SYY,2023-08-25,2023,0000096021_2023-08-25,SYY_2023-08-25,SYY_2023_0000096021,SYY,Sysco,2023-08-25,2023-08-25,US500,success,,0.0024637264425711,-0.0020923579517095,-0.0160931525570008,-0.0116542635793278,-0.3225987353874852,-0.2787938400301001,-0.1772868009376698,0.0117487284865282,-0.0232711925472931,0.4357990955649326,,SYY,2023-08-25,,0.1664,0.5,0.0,2023,11.003698562567935,1,0.6931471805599453
55,Sysco,SYY,96021,96021,2024,success,,10-K,2024-08-28,2024-06-29,0000096021-24-000128,syy-20240629.htm,https://www.sec.gov/Archives/edgar/data/96021/000009602124000128/,https://www.sec.gov/Archives/edgar/data/96021/000009602124000128/syy-20240629.htm,data/raw/sec_10k_html/top100/chunk_03/SYY/2024_SYY_10k.html,data/processed/sec_10k_text/top100/chunk_03/SYY/2024_SYY_10k.txt,61381,16,2.60667,primary_text_sample,True,,,5140,Wholesale-Groceries & Related Products,,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,11,1,0.090909,3,0.272727,2,0.181818,1,0.090909,4,0.363636,1,0.090909,3,0.272727,2,0.181818,1,0.090909,4,0.363636,7,0.636363,0.545455,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,SYY_2024_96021,0000096021,SYY,2024-08-28,2024,0000096021_2024-08-28,SYY_2024-08-28,SYY_2024_0000096021,SYY,Sysco,2024-08-28,2024-08-28,US500,success,,0.0093380014384767,0.020359566350956,0.0354862634089448,0.046890617494693,-0.0851604130334543,-0.2728213855622067,-0.0293973644003587,0.0014288126511199,0.0044183423447781,-1.008538821576484,,SYY,2024-08-28,,2.60667,0.636363,0.545455,2024,11.02485561999279,16,1.4681394708757693
55,Sysco,SYY,96021,96021,2025,success,,10-K,2025-08-22,2025-06-28,0000096021-25-000099,syy-20250628.htm,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/syy-20250628.htm,data/raw/sec_10k_html/top100/chunk_03/SYY/2025_SYY_10k.html,data/processed/sec_10k_text/top100/chunk_03/SYY/2025_SYY_10k.txt,61241,16,2.612629,primary_text_sample,True,,,5140,Wholesale-Groceries & Related Products,,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,11,1,0.090909,3,0.272727,2,0.181818,1,0.090909,4,0.363636,1,0.090909,3,0.272727,2,0.181818,1,0.090909,4,0.363636,7,0.636363,0.545455,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,SYY_2025_96021,0000096021,SYY,2025-08-22,2025,0000096021_2025-08-22,SYY_2025-08-22,SYY_2025_0000096021,SYY,Sysco,2025-08-22,2025-08-22,US500,success,,-0.0226527125330943,-0.0083423178037602,0.0017795465096287,0.0050745448549679,-0.6281402879507062,-0.1206277126792317,-0.5382827569083566,0.0039515447655226,0.001216930707521,-0.2425090178459149,,SYY,2025-08-22,,2.612629,0.636363,0.545455,2025,11.022572178834904,16,1.4681394708757693
56,American Express,AXP,4962,4962,2023,success,,10-K,2024-02-09,2023-12-31,0000004962-24-000013,axp-20231231.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496224000013/,https://www.sec.gov/Archives/edgar/data/4962/000000496224000013/axp-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/AXP/2023_AXP_10k.html,data/processed/sec_10k_text/top100/chunk_03/AXP/2023_AXP_10k.txt,86796,33,3.802019,primary_text_sample,True,,,6199,Finance Services,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,16,5,0.3125,5,0.3125,2,0.125,0,0.0,4,0.25,5,0.3125,5,0.3125,2,0.125,0,0.0,4,0.25,11,0.6875,0.6875,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0.0,privacy_data_law_protection,AXP_2023_4962,0000004962,AXP,2024-02-09,2023,0000004962_2024-02-09,AXP_2024-02-09,AXP_2023_0000004962,AXP,American Express,2024-02-09,2024-02-09,US500,success,,0.0102614952241426,0.0001787727058072,0.0005547965051806,0.0084835843094913,1.2408345476626412,0.7150938470462936,0.4313507024566709,0.07771950840761,0.0080703097895367,0.366087554776714,,AXP,2024-02-09,,3.802019,0.6875,0.6875,2024,11.371315816637281,33,1.3334730391185028
56,American Express,AXP,4962,4962,2024,success,,10-K,2025-02-07,2024-12-31,0000004962-25-000016,axp-20241231.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/axp-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/AXP/2024_AXP_10k.html,data/processed/sec_10k_text/top100/chunk_03/AXP/2024_AXP_10k.txt,88945,50,5.621451,primary_text_sample,True,,,6199,Finance Services,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,28,12,0.428571,6,0.214286,3,0.107143,0,0.0,7,0.25,12,0.428571,6,0.214286,3,0.107143,0,0.0,7,0.25,22,0.785714,0.785714,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0.0,privacy_data_law_protection,AXP_2024_4962,0000004962,AXP,2025-02-07,2024,0000004962_2025-02-07,AXP_2025-02-07,AXP_2024_0000004962,AXP,American Express,2025-02-07,2025-02-07,US500,success,,-0.0358744785412407,-0.0301287762481682,-0.0418411280397523,-0.0390371905089837,-0.4562153976188514,-0.6285260407743062,-0.7885626404503802,-0.0175674639023844,0.0032898879961216,-0.8692983115527387,,AXP,2025-02-07,,5.621451,0.785714,0.785714,2025,11.39577348015937,50,1.2791104590368123
56,American Express,AXP,4962,4962,2025,success,,10-K,2026-02-06,2025-12-31,0000004962-26-000080,axp-20251231.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496226000080/,https://www.sec.gov/Archives/edgar/data/4962/000000496226000080/axp-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/AXP/2025_AXP_10k.html,data/processed/sec_10k_text/top100/chunk_03/AXP/2025_AXP_10k.txt,88936,13,1.461725,primary_text_sample,True,,,6199,Finance Services,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,37,9,0.243243,9,0.243243,5,0.135135,1,0.027027,13,0.351351,9,0.243243,9,0.243243,5,0.135135,1,0.027027,13,0.351351,27,0.729729,0.702703,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,AXP_2025_4962,0000004962,AXP,2026-02-06,2025,0000004962_2026-02-06,AXP_2026-02-06,AXP_2025_0000004962,AXP,American Express,2026-02-06,2026-02-06,US500,success,,0.0005088535006047,-0.0188725121326773,-0.030254088330149,-0.0573485530595609,0.0542362935568781,0.4043615966478603,0.6480064449464695,-0.0373886307089118,0.0031463797100483,0.674281636828494,,AXP,2026-02-06,,1.461725,0.729729,0.702703,2026,11.39567228891345,13,1.4233073920055732
57,Albertsons,ACI,1646972,1646972,2023,success,,10-K,2023-04-25,2023-02-25,0001646972-23-000045,aci-20230225.htm,https://www.sec.gov/Archives/edgar/data/1646972/000164697223000045/,https://www.sec.gov/Archives/edgar/data/1646972/000164697223000045/aci-20230225.htm,data/raw/sec_10k_html/top100/chunk_03/ACI/2023_ACI_10k.html,data/processed/sec_10k_text/top100/chunk_03/ACI/2023_ACI_10k.txt,56196,0,0.0,primary_text_sample,True,,,5411,Retail-Grocery Stores,,,44-45,Retail Trade,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,ACI_2023_1646972,0001646972,ACI,2023-04-25,2023,0001646972_2023-04-25,ACI_2023-04-25,ACI_2023_0001646972,ACI,Albertsons,2023-04-25,2023-04-25,US500,success,,0.0263726361847547,0.0238479329056831,0.0080010423981691,0.0210418832942811,-0.1680370210304193,0.1663745505635298,0.2821149895733257,-0.0281941661140718,0.0088375149210284,0.0545249429218191,,ACI,2023-04-25,,0.0,0.0,0.0,2023,10.936600858971541,0,0.0
57,Albertsons,ACI,1646972,1646972,2024,success,,10-K,2024-04-22,2024-02-24,0001646972-24-000060,aci-20240224.htm,https://www.sec.gov/Archives/edgar/data/1646972/000164697224000060/,https://www.sec.gov/Archives/edgar/data/1646972/000164697224000060/aci-20240224.htm,data/raw/sec_10k_html/top100/chunk_03/ACI/2024_ACI_10k.html,data/processed/sec_10k_text/top100/chunk_03/ACI/2024_ACI_10k.txt,50631,4,0.79003,primary_text_sample,True,,,5411,Retail-Grocery Stores,,,44-45,Retail Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,9,1,0.111111,1,0.111111,0,0.0,0,0.0,7,0.777778,1,0.111111,1,0.111111,0,0.0,0,0.0,7,0.777778,8,0.888889,0.888889,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,ACI_2024_1646972,0001646972,ACI,2024-04-22,2024,0001646972_2024-04-22,ACI_2024-04-22,ACI_2024_0001646972,ACI,Albertsons,2024-04-22,2024-04-22,US500,success,,-0.009086887370898,-0.0056128492427777,-0.0189226384007809,0.0012958794097221,0.3908922638386546,0.4590225762776354,-0.0986045630005406,-0.0277224057430526,0.0088654913830278,-0.594604658208418,,ACI,2024-04-22,,0.79003,0.888889,0.888889,2024,10.832319315904593,4,0.6837384734241331
57,Albertsons,ACI,1646972,1646972,2025,success,,10-K,2025-04-21,2025-02-22,0001646972-25-000052,aci-20250222.htm,https://www.sec.gov/Archives/edgar/data/1646972/000164697225000052/,https://www.sec.gov/Archives/edgar/data/1646972/000164697225000052/aci-20250222.htm,data/raw/sec_10k_html/top100/chunk_03/ACI/2025_ACI_10k.html,data/processed/sec_10k_text/top100/chunk_03/ACI/2025_ACI_10k.txt,49640,4,0.805802,primary_text_sample,True,,,5411,Retail-Grocery Stores,,,44-45,Retail Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,11,0,0.0,1,0.090909,4,0.363636,0,0.0,6,0.545455,0,0.0,1,0.090909,4,0.363636,0,0.0,6,0.545455,10,0.909091,0.909091,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,ACI_2025_1646972,0001646972,ACI,2025-04-21,2025,0001646972_2025-04-21,ACI_2025-04-21,ACI_2025_0001646972,ACI,Albertsons,2025-04-21,2025-04-21,US500,success,,0.0616365076408407,0.0360721350049366,0.0162196564875675,-0.0104305950953227,1.6294871091767238,1.4650443368101416,1.3256904532551326,-0.0624059221312518,-0.0108392000509144,1.941046879600085,,ACI,2025-04-21,,0.805802,0.909091,0.909091,2025,10.812552239318544,4,0.9164645752099725
58,Archer Daniels Midland,ADM,7084,7084,2023,success,,10-K,2024-03-12,2023-12-31,0000007084-24-000009,adm-20231231.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708424000009/,https://www.sec.gov/Archives/edgar/data/7084/000000708424000009/adm-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/ADM/2023_ADM_10k.html,data/processed/sec_10k_text/top100/chunk_03/ADM/2023_ADM_10k.txt,59800,5,0.83612,primary_text_sample,True,,,2070,Fats & Oils,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,5,0,0.0,1,0.2,2,0.4,0,0.0,2,0.4,0,0.0,1,0.2,2,0.4,0,0.0,2,0.4,4,0.8,0.8,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2.0,cybersecurity_attacks_security_threats,ADM_2023_7084,0000007084,ADM,2024-03-12,2023,0000007084_2024-03-12,ADM_2024-03-12,ADM_2023_0000007084,ADM,Archer Daniels Midland,2024-03-12,2024-03-12,US500,success,,0.062139172689117,0.0572315242472007,0.0862773650227815,0.110728626961575,3.3164788983733784,3.1902641702844035,2.789145830450769,0.0035283265121674,0.0395418986270837,1.3569423598676418,,ADM,2024-03-12,,0.83612,0.8,0.8,2024,10.998760939938723,5,1.0549201679861442
58,Archer Daniels Midland,ADM,7084,7084,2024,success,,10-K,2025-02-20,2024-12-31,0000007084-25-000011,adm-20241231.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/adm-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/ADM/2024_ADM_10k.html,data/processed/sec_10k_text/top100/chunk_03/ADM/2024_ADM_10k.txt,54413,4,0.735118,primary_text_sample,True,,,2070,Fats & Oils,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,17,0,0.0,1,0.058824,2,0.117647,0,0.0,14,0.823529,0,0.0,1,0.058824,2,0.117647,0,0.0,14,0.823529,16,0.941176,0.941176,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,ADM_2024_7084,0000007084,ADM,2025-02-20,2024,0000007084_2025-02-20,ADM_2025-02-20,ADM_2024_0000007084,ADM,Archer Daniels Midland,2025-02-20,2025-02-20,US500,success,,0.0566450104696913,0.0541414910822542,0.0702678269632531,0.0312619128755852,0.4284551304191218,0.5918359294235419,0.4974328862011473,-0.0216092824937539,-0.0018301056186299,0.3695455342446098,,ADM,2025-02-20,,0.735118,0.941176,0.941176,2025,10.904358374883346,4,0.5783264141021558
58,Archer Daniels Midland,ADM,7084,7084,2025,success,,10-K,2026-02-17,2025-12-31,0000007084-26-000011,adm-20251231.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/ADM/2025_ADM_10k.html,data/processed/sec_10k_text/top100/chunk_03/ADM/2025_ADM_10k.txt,51245,4,0.780564,primary_text_sample,True,,,2070,Fats & Oils,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,17,1,0.058824,0,0.0,3,0.176471,0,0.0,13,0.764706,1,0.058824,0,0.0,3,0.176471,0,0.0,13,0.764706,17,1.000001,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,ADM_2025_7084,0000007084,ADM,2026-02-17,2025,0000007084_2026-02-17,ADM_2026-02-17,ADM_2025_0000007084,ADM,Archer Daniels Midland,2026-02-17,2026-02-17,US500,success,,-0.0274233793240271,-0.0262817492228145,-0.0247382923695717,-0.0237639893292868,0.2836560769996709,-0.1125654780947155,-0.3939662158790629,-0.0197451969195029,0.0479480690126442,0.3707887060259521,,ADM,2026-02-17,,0.780564,1.000001,1.0,2026,10.844373331265663,4,0.6779098047266565
59,MetLife,MET,1099219,1099219,2023,success,,10-K,2024-02-16,2023-12-31,0001099219-24-000035,met-20231231.htm,https://www.sec.gov/Archives/edgar/data/1099219/000109921924000035/,https://www.sec.gov/Archives/edgar/data/1099219/000109921924000035/met-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/MET/2023_MET_10k.html,data/processed/sec_10k_text/top100/chunk_03/MET/2023_MET_10k.txt,166237,9,0.541396,primary_text_sample,True,,,6311,Life Insurance,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,11,3,0.272727,0,0.0,0,0.0,0,0.0,8,0.727273,3,0.272727,0,0.0,0,0.0,0,0.0,8,0.727273,11,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,MET_2023_1099219,0001099219,MET,2024-02-16,2023,0001099219_2024-02-16,MET_2024-02-16,MET_2023_0001099219,MET,MetLife,2024-02-16,2024-02-16,US500,success,,0.0129946461016103,0.0018915785952163,-0.0198779676847405,-0.0179534316454181,-0.5529195996546593,-0.4815917855306273,-0.5066289933461908,0.0111998060637966,0.026861408165853,0.2419525941752573,,MET,2024-02-16,,0.541396,1.0,1.0,2024,12.021169759971952,9,0.5859523508044762
59,MetLife,MET,1099219,1099219,2024,success,,10-K,2025-02-21,2024-12-31,0001099219-25-000044,met-20241231.htm,https://www.sec.gov/Archives/edgar/data/1099219/000109921925000044/,https://www.sec.gov/Archives/edgar/data/1099219/000109921925000044/met-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/MET/2024_MET_10k.html,data/processed/sec_10k_text/top100/chunk_03/MET/2024_MET_10k.txt,156386,7,0.44761,primary_text_sample,True,,,6311,Life Insurance,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,13,1,0.076923,3,0.230769,0,0.0,0,0.0,9,0.692308,1,0.076923,3,0.230769,0,0.0,0,0.0,9,0.692308,10,0.769231,0.769231,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,MET_2024_1099219,0001099219,MET,2025-02-21,2024,0001099219_2025-02-21,MET_2025-02-21,MET_2024_0001099219,MET,MetLife,2025-02-21,2025-02-21,US500,success,,-0.0036397007416326,-0.0026097375732886,0.0164290616866904,0.0591510050886439,0.1967682236463361,0.0146142696490784,0.2565471403070198,-0.0274638981351729,-0.0085238804820143,0.4348473809917244,,MET,2025-02-21,,0.44761,0.769231,0.769231,2025,11.960082589020228,7,0.7902675455311802
