company_name,period,post_count,humor_post_count,aggressive_humor_post_count,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq,mean_log_total_engagement,mean_total_engagement,median_total_engagement,mean_text_length,mean_hashtag_count,mean_mention_count,h3_sample_inclusion_flag
Oracle,2024-07,14,1,0,0.0,0.0,3.667869,41.285714,33.0,207.7857,0.7143,0.4286,1
Oracle,2026-06,11,1,0,0.0,0.0,3.116757,42.454545,22.0,287.4545,1.0,0.9091,1
Oracle,2025-06,43,5,0,0.0,0.0,3.805855,72.116279,42.0,204.8372,0.4651,0.5349,1
Oracle,2026-03,30,1,0,0.0,0.0,5.0176,294.066667,176.5,269.5667,0.3667,0.4333,1
Oracle,2025-03,38,1,0,0.0,0.0,3.464399,33.526316,30.0,193.6842,0.6316,0.3684,1
Oracle,2026-05,14,3,0,0.0,0.0,4.79403,631.142857,79.5,220.1429,0.2143,1.0714,1
Oracle,2025-05,17,0,0,0.0,0.0,3.850302,780.058824,34.0,194.7059,0.3529,0.1765,1
Oracle,2024-11,21,2,0,0.0,0.0,4.334173,1946.190476,55.0,180.619,0.4762,0.2381,1
Oracle,2025-11,14,1,0,0.0,0.0,3.965884,61.857143,64.5,201.8571,0.4286,0.5,1
Oracle,2025-10,48,5,0,0.0,0.0,4.226279,80.5625,74.5,188.2708,0.75,0.4375,1
Oracle,2024-10,27,0,0,0.0,0.0,3.907928,53.703704,45.0,186.5926,0.6667,0.3333,1
Oracle,2024-09,44,4,0,0.0,0.0,3.853393,84.227273,46.0,183.7727,1.0455,0.7955,1
Oracle,2025-09,17,3,0,0.0,0.0,4.609175,528.588235,77.0,175.4706,0.4706,0.4706,1
Cisco Systems,2025-04,16,1,0,0.0,0.0,3.050888,27.875,29.5,204.75,1.25,0.5,1
Cisco Systems,2026-04,27,4,0,0.0,0.0,3.273555,29.740741,31.0,236.9259,1.4444,0.4074,1
Cisco Systems,2025-08,33,2,0,0.0,0.0,3.856499,52.575758,48.0,225.8485,1.303,0.8485,1
Cisco Systems,2025-12,26,3,0,0.0,0.0,3.451223,33.923077,32.5,232.2308,1.2692,0.8077,1
Cisco Systems,2024-12,28,2,0,0.0,0.0,3.583788,42.964286,36.5,245.4286,1.3929,0.8214,1
Cisco Systems,2026-02,33,5,0,0.0,0.0,4.166084,109.363636,57.0,275.3333,1.0909,0.5455,1
Cisco Systems,2025-02,29,2,0,0.0,0.0,3.490561,40.275862,32.0,209.7931,1.6897,0.4828,1
Cisco Systems,2026-01,34,3,0,0.0,0.0,3.493328,42.088235,34.5,253.8235,1.0,1.2941,1
Cisco Systems,2025-01,26,2,0,0.0,0.0,3.551104,40.384615,31.5,236.1154,1.5769,0.8846,1
Cisco Systems,2025-07,25,3,0,0.0,0.0,3.526151,43.56,39.0,228.32,1.88,1.12,1
Cisco Systems,2026-06,19,4,0,0.0,0.0,3.340568,30.052632,29.0,214.9474,1.8421,0.4211,1
Cisco Systems,2025-06,25,3,0,0.0,0.0,3.902921,55.28,51.0,237.32,1.84,0.92,1
Cisco Systems,2025-03,28,8,0,0.0,0.0,3.101682,35.285714,31.0,230.6786,1.2857,1.5714,1
Cisco Systems,2026-03,28,2,0,0.0,0.0,3.544592,38.464286,34.0,218.8571,1.5357,0.7143,1
Cisco Systems,2026-05,34,5,0,0.0,0.0,3.508613,38.764706,31.5,232.5588,0.9706,0.4412,1
Cisco Systems,2025-05,36,5,0,0.0,0.0,3.089373,35.694444,30.5,200.1389,1.1944,0.9167,1
Cisco Systems,2025-11,44,5,0,0.0,0.0,3.606619,64.227273,42.0,255.1136,1.2273,0.8864,1
Cisco Systems,2024-11,25,2,0,0.0,0.0,3.643322,42.28,38.0,221.96,1.32,0.84,1
Cisco Systems,2024-10,44,6,0,0.0,0.0,3.511056,35.909091,36.0,230.1591,1.8864,0.8409,1
Cisco Systems,2025-10,43,10,0,0.0,0.0,3.105748,43.44186,16.0,169.1163,1.093,0.4651,1
Cisco Systems,2025-09,43,3,0,0.0,0.0,3.476489,38.55814,33.0,302.3488,1.3721,1.1163,1
HP,2023-04,9,2,0,0.0,0.0,4.070598,59.333333,56.0,238.4444,0.6667,0.7778,1
HP,2023-08,5,2,0,0.0,0.0,4.202607,66.6,65.0,195.6,1.2,0.0,1
HP,2023-12,9,1,0,0.0,0.0,3.818395,55.333333,62.0,251.2222,1.0,1.4444,1
HP,2025-12,1,1,0,0.0,0.0,4.934474,138.0,138.0,257.0,2.0,1.0,1
HP,2026-01,7,5,0,0.0,0.0,4.135124,106.428571,91.0,335.8571,0.4286,0.2857,1
HP,2024-01,6,3,0,0.0,0.0,4.449685,89.0,86.0,244.5,1.8333,0.0,1
HP,2023-01,8,1,0,0.0,0.0,3.751488,49.5,56.0,219.5,1.375,0.625,1
HP,2023-06,10,2,0,0.0,0.0,4.122454,64.0,59.5,231.9,2.2,0.1,1
HP,2024-06,6,1,0,0.0,0.0,3.821276,46.0,39.0,195.8333,0.5,1.0,1
HP,2023-03,8,1,0,0.0,0.0,3.998702,65.875,53.0,246.875,1.125,1.375,1
HP,2026-03,7,2,0,0.0,0.0,4.059614,60.142857,53.0,361.1429,0.7143,0.4286,1
HP,2025-03,8,4,0,0.0,0.0,3.914942,61.0,61.5,181.125,1.0,0.25,1
HP,2024-05,12,5,0,0.0,0.0,5.013201,2814.25,94.5,183.5,0.9167,1.4167,1
HP,2022-11,5,2,0,0.0,0.0,3.982854,56.0,58.0,208.8,0.8,0.6,1
HP,2023-11,8,4,0,0.0,0.0,4.067451,70.0,69.0,196.0,0.625,1.0,1
HP,2023-10,6,0,0,0.0,0.0,4.512308,112.333333,81.0,256.0,1.1667,2.3333,1
HP,2024-10,2,1,0,0.0,0.0,4.450888,88.0,88.0,206.5,1.5,0.5,1
HP,2023-09,8,3,0,0.0,0.0,4.129835,63.125,61.5,230.625,1.0,0.375,1
HP,2022-09,7,3,0,0.0,0.0,4.533735,424.0,66.0,201.2857,1.1429,0.2857,1
HP,2024-04,5,3,0,0.0,0.0,4.651172,141.4,68.0,243.6,1.6,1.0,1
HP,2023-02,4,0,0,0.0,0.0,4.142513,62.75,57.5,242.5,1.5,1.5,1
HP,2025-01,1,1,0,0.0,0.0,8.960468,7788.0,7788.0,167.0,0.0,0.0,1
HP,2023-07,5,0,0,0.0,0.0,4.328738,95.2,66.0,202.4,1.4,0.6,1
HP,2024-07,6,1,0,0.0,0.0,6.420167,15959.833333,110.0,173.5,0.6667,1.0,1
HP,2026-06,3,0,0,0.0,0.0,4.875144,738.333333,35.0,386.6667,0.3333,0.3333,1
HP,2024-03,5,1,0,0.0,0.0,3.981782,60.4,58.0,215.2,1.8,0.2,1
HP,2023-05,6,1,0,0.0,0.0,4.091904,59.166667,56.5,248.5,0.6667,0.1667,1
HP,2022-10,7,1,0,0.0,0.0,3.684036,44.428571,43.0,230.4286,0.5714,0.4286,1
HP,2025-05,2,1,0,0.0,0.0,6.399835,749.5,749.5,199.0,0.0,1.0,1
HP,2025-10,3,1,0,0.0,0.0,4.673654,112.0,85.0,235.3333,0.0,0.0,1
HP,2024-12,2,1,0,0.0,0.0,6.215815,1071.5,1071.5,249.5,0.5,2.0,1
HP,2025-04,3,2,0,0.0,0.0,8.220172,4670.666667,4150.0,189.6667,0.0,0.6667,1
HP,2022-12,3,0,0,0.0,0.0,4.083303,65.666667,46.0,273.3333,2.6667,1.0,1
HP,2024-09,5,0,0,0.0,0.0,4.001598,55.8,52.0,195.2,0.8,0.4,1
HP,2024-02,2,0,0,0.0,0.0,3.772166,47.5,47.5,292.0,1.0,1.0,1
Charter Communications,2022-04,10,0,0,0.0,0.0,1.661081,10.4,3.0,171.2,0.0,0.2,1
Charter Communications,2026-04,14,7,0,0.0,0.0,2.765661,635.857143,4.5,209.1429,0.3571,0.1429,1
Charter Communications,2023-04,6,0,0,0.0,0.0,1.84651,5.833333,4.5,166.8333,0.0,0.0,1
Charter Communications,2022-08,11,0,0,0.0,0.0,1.415856,3.545455,3.0,180.7273,0.1818,0.0,1
Charter Communications,2023-12,5,0,0,0.0,0.0,1.829863,5.4,6.0,188.4,1.2,0.2,1
Charter Communications,2025-12,12,4,0,0.0,0.0,1.743062,7.25,4.5,256.0,1.4167,0.1667,1
Charter Communications,2024-02,8,0,0,0.0,0.0,2.177256,8.375,8.5,180.125,0.25,0.0,1
Charter Communications,2026-02,13,4,0,0.0,0.0,2.653422,54.076923,8.0,234.4615,0.3846,0.6923,1
Charter Communications,2026-01,15,1,0,0.0,0.0,2.062295,10.133333,5.0,231.0,0.2,0.3333,1
Charter Communications,2025-01,7,0,0,0.0,0.0,3.154722,39.571429,28.0,414.7143,0.4286,0.5714,1
Charter Communications,2023-01,6,0,0,0.0,0.0,1.496191,4.333333,4.5,160.1667,0.3333,0.0,1
Charter Communications,2025-07,14,0,0,0.0,0.0,1.479899,3.857143,3.0,183.3571,0.2143,0.1429,1
Charter Communications,2023-07,8,0,0,0.0,0.0,2.183628,8.25,9.0,158.75,0.0,0.0,1
Charter Communications,2022-06,8,0,0,0.0,0.0,1.376258,4.125,2.5,168.75,0.0,0.375,1
Charter Communications,2026-06,6,2,0,0.0,0.0,3.146977,158.0,4.5,210.6667,0.5,0.3333,1
Charter Communications,2024-06,8,0,0,0.0,0.0,1.734034,4.875,5.0,138.0,0.0,0.0,1
Charter Communications,2025-06,14,1,0,0.0,0.0,1.748556,10.142857,4.0,154.8571,0.1429,0.2143,1
Charter Communications,2023-06,13,0,0,0.0,0.0,2.061598,13.769231,6.0,162.5385,0.0769,0.0,1
Charter Communications,2026-03,12,0,0,0.0,0.0,1.401838,3.583333,3.0,241.4167,0.0833,0.1667,1
Charter Communications,2024-03,7,0,0,0.0,0.0,2.10682,7.571429,7.0,231.2857,0.2857,0.2857,1
Charter Communications,2025-03,8,0,0,0.0,0.0,1.334199,3.0,3.0,139.75,0.0,0.0,1
Charter Communications,2026-05,13,2,0,0.0,0.0,1.887453,131.384615,4.0,209.6923,0.4615,0.0,1
Charter Communications,2025-05,16,4,0,0.0,0.0,2.089229,16.125,4.5,198.625,0.6875,0.4375,1
Charter Communications,2022-05,9,0,0,0.0,0.0,2.057407,24.555556,5.0,195.8889,0.1111,0.0,1
Charter Communications,2025-11,11,2,0,0.0,0.0,1.714753,5.454545,4.0,269.4545,0.4545,0.0909,1
Charter Communications,2025-10,16,4,0,0.0,0.0,1.998866,14.6875,5.5,293.8125,0.1875,0.1875,1
Charter Communications,2024-10,11,0,0,0.0,0.0,2.119954,12.454545,6.0,132.7273,0.0,0.0,1
Charter Communications,2022-10,7,0,0,0.0,0.0,2.480323,19.0,9.0,158.8571,0.0,0.0,1
Charter Communications,2023-10,9,0,0,0.0,0.0,1.898486,6.777778,5.0,164.0,0.0,0.0,1
Charter Communications,2023-09,14,0,0,0.0,0.0,2.053418,25.214286,5.0,150.5,0.0,0.0,1
Charter Communications,2022-09,15,0,0,0.0,0.0,1.755248,8.0,6.0,173.6,0.1333,0.0667,1
Charter Communications,2025-09,6,0,0,0.0,0.0,1.212066,3.333333,1.5,196.6667,1.0,1.5,1
Charter Communications,2024-09,10,0,0,0.0,0.0,2.01977,7.1,6.0,163.2,0.0,0.0,1
Charter Communications,2024-04,4,0,0,0.0,0.0,1.975252,6.5,6.5,212.75,0.25,0.0,1
Charter Communications,2025-08,10,0,0,0.0,0.0,1.648114,6.1,4.0,160.3,0.3,0.1,1
Charter Communications,2024-08,6,0,0,0.0,0.0,1.719487,4.666667,5.0,145.3333,0.0,0.0,1
Charter Communications,2023-08,9,0,0,0.0,0.0,2.227571,10.888889,6.0,172.7778,0.1111,0.0,1
Charter Communications,2022-12,8,0,0,0.0,0.0,1.628121,4.625,4.0,185.625,0.125,0.125,1
Charter Communications,2025-02,6,0,0,0.0,0.0,1.268145,3.5,3.5,124.0,0.0,0.0,1
Charter Communications,2023-02,5,0,0,0.0,0.0,1.762569,5.0,5.0,170.6,0.0,0.0,1
Charter Communications,2024-01,9,0,0,0.0,0.0,2.054102,10.555556,5.0,166.7778,0.0,0.0,1
Charter Communications,2024-07,4,0,0,0.0,0.0,1.928558,6.0,6.5,131.5,0.0,0.0,1
Charter Communications,2022-07,6,0,0,0.0,0.0,1.212066,2.5,2.5,130.0,0.0,0.0,1
Charter Communications,2023-03,13,0,0,0.0,0.0,1.697435,5.384615,4.0,158.3846,0.0769,0.0,1
Charter Communications,2022-03,3,0,0,0.0,0.0,2.424133,12.666667,11.0,128.6667,0.0,0.0,1
Charter Communications,2023-05,11,0,0,0.0,0.0,1.775205,5.272727,5.0,223.6364,0.4545,0.0,1
Charter Communications,2024-05,6,0,0,0.0,0.0,1.929973,6.166667,5.0,160.0,0.0,0.0,1
Charter Communications,2024-11,6,0,0,0.0,0.0,1.849204,5.5,6.0,137.0,0.0,0.0,1
Charter Communications,2025-04,10,0,0,0.0,0.0,1.651133,4.6,5.0,260.0,0.7,0.2,1
Charter Communications,2024-12,3,0,0,0.0,0.0,1.759371,5.0,6.0,137.6667,0.0,0.0,1
Charter Communications,2022-11,8,0,0,0.0,0.0,1.343819,3.25,2.5,202.625,0.0,0.0,1
Charter Communications,2023-11,3,0,0,0.0,0.0,1.887653,5.666667,5.0,246.3333,0.6667,0.0,1
American Airlines Group,2024-04,3,2,0,0.0,0.0,5.675419,327.333333,399.0,211.0,0.3333,0.0,1
American Airlines Group,2024-08,2,0,0,0.0,0.0,5.49721,244.0,244.0,256.0,1.5,1.0,1
American Airlines Group,2024-12,7,2,0,0.0,0.0,5.212084,303.428571,220.0,181.4286,0.0,0.1429,1
American Airlines Group,2025-02,2,1,0,0.0,0.0,8.457721,5960.0,5960.0,214.5,0.0,0.0,1
American Airlines Group,2025-01,9,1,0,0.0,0.0,6.737981,6518.333333,271.0,198.3333,0.3333,0.0,1
American Airlines Group,2024-07,8,1,0,0.0,0.0,6.057478,626.125,477.0,244.125,0.0,0.125,1
American Airlines Group,2024-03,3,2,0,0.0,0.0,5.1602,332.333333,302.0,65.3333,0.0,0.0,1
American Airlines Group,2024-05,3,3,0,0.0,0.0,5.80337,343.666667,321.0,287.0,0.3333,0.0,1
American Airlines Group,2024-11,4,2,0,0.0,0.0,5.482463,302.25,242.5,253.75,0.25,0.25,1
American Airlines Group,2024-10,5,0,0,0.0,0.0,5.269761,200.0,174.0,239.4,0.4,0.0,1
American Airlines Group,2023-12,5,3,0,0.0,0.0,5.022132,166.4,115.0,218.4,0.2,0.0,1
American Airlines Group,2024-02,3,3,0,0.0,0.0,5.473368,300.0,163.0,131.6667,0.3333,0.0,1
American Airlines Group,2024-01,6,2,0,0.0,0.0,5.192859,197.5,163.0,243.8333,0.0,0.0,1
American Airlines Group,2026-01,7,0,0,0.0,0.0,5.607151,297.714286,258.0,430.1429,0.0,0.0,1
American Airlines Group,2026-05,5,3,0,0.0,0.0,4.633716,1525.6,31.0,309.0,1.0,0.6,1
American Airlines Group,2025-04,3,2,0,0.0,0.0,4.345896,110.666667,44.0,206.6667,0.0,0.3333,1
American Airlines Group,2025-06,2,2,0,0.0,0.0,5.218585,204.0,204.0,123.0,0.0,0.5,1
American Airlines Group,2025-05,6,4,0,0.0,0.0,6.272924,610.166667,597.5,314.3333,0.3333,0.3333,1
American Airlines Group,2026-04,3,3,0,0.0,0.0,6.814533,1072.666667,913.0,430.6667,1.0,0.0,1
American Airlines Group,2024-06,5,4,0,0.0,0.0,5.406501,225.2,214.0,215.6,0.0,0.2,1
American Airlines Group,2025-08,2,2,0,0.0,0.0,6.290024,547.0,547.0,98.0,0.0,0.0,1
American Airlines Group,2026-02,1,1,0,0.0,0.0,6.352629,573.0,573.0,70.0,0.0,0.0,1
American Airlines Group,2026-06,1,1,0,0.0,0.0,4.663439,105.0,105.0,346.0,0.0,0.0,1
American Airlines Group,2026-03,3,3,0,0.0,0.0,4.670026,193.0,113.0,223.0,0.6667,1.3333,1
American Airlines Group,2025-11,3,0,0,0.0,0.0,7.50602,2058.666667,1307.0,598.6667,0.0,0.0,1
American Airlines Group,2025-10,1,1,0,0.0,0.0,7.675082,2153.0,2153.0,71.0,1.0,0.0,1
American Airlines Group,2024-09,3,2,0,0.0,0.0,6.260961,628.333333,356.0,209.6667,0.6667,0.0,1
American Airlines Group,2025-09,1,0,0,0.0,0.0,7.894318,2681.0,2681.0,144.0,1.0,0.0,1
Tyson Foods,2020-04,18,8,0,0.0,0.0,3.972802,407.166667,29.5,212.1667,0.3889,0.2778,1
Tyson Foods,2019-04,45,18,0,0.0,0.0,1.735288,6.244444,5.0,181.8222,1.1778,1.2,1
Tyson Foods,2021-04,10,1,0,0.0,0.0,2.433085,11.1,10.0,229.5,0.1,0.0,1
Tyson Foods,2019-08,47,14,0,0.0,0.0,2.08666,16.829787,6.0,190.5532,1.0,1.4255,1
Tyson Foods,2020-08,8,1,0,0.0,0.0,2.266112,9.625,9.5,250.375,0.375,0.125,1
Tyson Foods,2019-12,13,3,0,0.0,0.0,2.11602,8.923077,7.0,215.8462,0.8462,1.6923,1
Tyson Foods,2021-02,8,0,0,0.0,0.0,3.151406,29.875,27.0,219.625,0.375,0.375,1
Tyson Foods,2020-02,4,1,0,0.0,0.0,4.627738,543.25,201.0,206.25,0.0,0.25,1
Tyson Foods,2020-01,15,1,0,0.0,0.0,1.913185,9.8,6.0,181.6,0.7333,1.1333,1
Tyson Foods,2021-01,11,1,0,0.0,0.0,2.263624,11.363636,7.0,202.0,0.1818,0.6364,1
Tyson Foods,2021-07,7,1,0,0.0,0.0,2.823472,22.428571,19.0,225.2857,0.1429,0.2857,1
Tyson Foods,2020-07,11,0,0,0.0,0.0,2.587165,16.090909,11.0,227.9091,0.3636,0.0,1
Tyson Foods,2019-07,28,15,0,0.0,0.0,1.89815,8.178571,5.0,168.0714,1.1429,1.3929,1
Tyson Foods,2019-06,49,10,0,0.0,0.0,2.02982,17.877551,5.0,198.2653,1.5306,0.8571,1
Tyson Foods,2021-06,5,0,0,0.0,0.0,3.108951,28.8,24.0,199.4,0.0,0.6,1
Tyson Foods,2020-06,7,3,0,0.0,0.0,3.749303,64.571429,36.0,204.8571,0.2857,0.2857,1
Tyson Foods,2021-03,15,3,0,0.0,0.0,2.426703,11.866667,9.0,227.9333,0.4,0.2667,1
Tyson Foods,2020-03,4,1,0,0.0,0.0,4.902991,2016.0,46.0,152.25,0.5,0.5,1
Tyson Foods,2019-03,13,5,0,0.0,0.0,1.690104,6.692308,4.0,188.8462,0.9231,0.9231,1
Tyson Foods,2020-05,8,0,0,0.0,0.0,3.376195,34.625,25.5,199.875,0.125,0.25,1
Tyson Foods,2021-05,14,3,0,0.0,0.0,2.208097,9.714286,8.5,246.9286,0.4286,0.4286,1
Tyson Foods,2019-05,48,24,0,0.0,0.0,1.774003,7.020833,4.0,171.75,1.1875,0.8125,1
Tyson Foods,2019-11,21,3,0,0.0,0.0,2.002325,9.380952,6.0,175.0952,0.7619,1.2857,1
Tyson Foods,2019-10,32,7,0,0.0,0.0,2.457425,62.375,7.5,182.5,0.8438,1.4062,1
Tyson Foods,2020-10,5,0,0,0.0,0.0,2.257192,11.6,10.0,182.6,0.2,3.2,1
Tyson Foods,2020-09,6,1,0,0.0,0.0,2.233066,9.5,10.5,262.5,0.5,0.0,1
Tyson Foods,2019-09,30,2,0,0.0,0.0,1.789346,9.3,4.5,201.3,1.1333,1.7333,1
Tyson Foods,2022-04,2,0,0,0.0,0.0,3.768182,49.0,49.0,287.5,0.5,0.5,1
Tyson Foods,2022-08,2,0,0,0.0,0.0,3.810598,84.0,84.0,248.0,0.0,0.0,1
Tyson Foods,2022-02,2,0,0,0.0,0.0,3.7992,45.0,45.0,280.5,0.0,3.5,1
Tyson Foods,2023-02,1,1,0,0.0,0.0,1.791759,5.0,5.0,140.0,0.0,1.0,1
Tyson Foods,2022-05,5,3,0,0.0,0.0,3.142206,27.0,19.0,219.2,1.0,1.0,1
Tyson Foods,2022-11,3,0,0,0.0,0.0,3.871331,56.666667,34.0,233.3333,0.0,0.3333,1
Tyson Foods,2021-09,1,0,0,0.0,0.0,3.465736,31.0,31.0,169.0,1.0,1.0,1
Tyson Foods,2021-12,1,0,0,0.0,0.0,3.135494,22.0,22.0,279.0,0.0,1.0,1
Tyson Foods,2020-11,2,0,0,0.0,0.0,3.800451,51.5,51.5,149.0,0.0,0.0,1
Tyson Foods,2023-03,2,0,0,0.0,0.0,3.075302,36.0,36.0,219.0,0.0,5.5,1
Tyson Foods,2022-03,5,1,0,0.0,0.0,4.89909,3538.6,16.0,184.2,0.8,2.4,1
Tyson Foods,2021-11,1,0,0,0.0,0.0,0.693147,1.0,1.0,140.0,0.0,3.0,1
Tyson Foods,2021-10,2,0,0,0.0,0.0,3.722124,40.5,40.5,224.5,0.5,0.5,1
Tyson Foods,2022-09,5,2,0,0.0,0.0,2.741614,27.0,11.0,188.8,0.2,0.6,1
Tyson Foods,2021-08,1,0,0,0.0,0.0,6.566672,710.0,710.0,303.0,0.0,0.0,1
Tyson Foods,2022-01,1,0,0,0.0,0.0,6.939254,1031.0,1031.0,190.0,0.0,0.0,1
Tyson Foods,2023-05,2,0,0,0.0,0.0,4.129729,61.5,61.5,290.5,0.0,0.5,1
Tyson Foods,2022-10,3,1,0,0.0,0.0,2.491023,14.333333,19.0,221.0,0.0,1.0,1
Tyson Foods,2023-08,1,0,0,0.0,0.0,5.153292,172.0,172.0,302.0,0.0,1.0,1
Tyson Foods,2020-12,1,0,0,0.0,0.0,3.78419,43.0,43.0,192.0,0.0,0.0,1
Tyson Foods,2023-01,1,0,0,0.0,0.0,3.637586,37.0,37.0,268.0,0.0,0.0,1
Tyson Foods,2023-06,1,0,0,0.0,0.0,4.787492,119.0,119.0,231.0,1.0,1.0,1
Tyson Foods,2026-03,4,2,0,0.0,0.0,6.222744,1168.75,1192.5,149.5,0.25,1.25,1
Tyson Foods,2023-09,1,0,0,0.0,0.0,6.598509,733.0,733.0,300.0,0.0,1.0,1
Intel,2026-04,24,0,0,0.0,0.0,5.068846,254.041667,201.5,316.0417,0.3333,1.1667,1
Intel,2025-08,7,3,0,0.0,0.0,4.993086,508.571429,105.0,221.2857,0.0,1.0,1
Intel,2025-12,9,4,0,0.0,0.0,4.707985,113.111111,104.0,194.6667,0.8889,0.6667,1
Intel,2026-02,10,2,0,0.0,0.0,4.398462,112.3,74.5,193.7,0.7,0.4,1
Intel,2026-01,15,0,0,0.0,0.0,5.021564,448.6,150.0,197.4667,1.2,1.6667,1
Intel,2026-06,23,1,0,0.0,0.0,4.863977,183.391304,150.0,288.8261,0.4348,0.7826,1
Intel,2026-03,17,2,0,0.0,0.0,4.422874,106.764706,72.0,247.9412,1.2353,0.9412,1
Intel,2026-05,27,7,0,0.0,0.0,4.873977,5180.62963,92.0,201.4074,0.6296,0.8148,1
Intel,2025-11,8,2,0,0.0,0.0,4.57659,98.625,95.0,203.875,0.125,0.375,1
Intel,2025-09,16,5,0,0.0,0.0,5.015534,655.8125,83.0,228.75,0.5,1.0,1
Intel,2025-10,13,4,1,0.076923076923,0.005917159763,4.621954,146.615385,86.0,176.6154,0.6154,0.1538,1
Enterprise Products Partners,2023-07,270,133,0,0.0,0.0,0.007702,0.011111,0.0,172.4963,0.6481,0.0,1
Ingram Micro Holding,2025-04,20,8,0,0.0,0.0,0.652036,1.6,1.0,240.6,1.7,0.3,1
Ingram Micro Holding,2025-08,9,4,0,0.0,0.0,0.979205,2.222222,2.0,237.1111,1.2222,1.0,1
Ingram Micro Holding,2023-08,16,7,0,0.0,0.0,1.282594,3.5625,2.0,215.125,1.8125,0.6875,1
Ingram Micro Holding,2024-12,11,5,0,0.0,0.0,1.499155,4.454545,3.0,209.7273,1.3636,0.5455,1
Ingram Micro Holding,2023-12,14,10,0,0.0,0.0,1.37134,3.714286,3.0,194.1429,1.7857,0.5,1
Ingram Micro Holding,2025-12,8,7,0,0.0,0.0,0.621226,1.125,1.0,248.875,1.0,0.25,1
Ingram Micro Holding,2024-02,15,8,0,0.0,0.0,0.735882,1.4,1.0,185.7333,2.4,0.6667,1
Ingram Micro Holding,2026-02,7,5,0,0.0,0.0,0.898795,1.714286,2.0,215.1429,1.2857,0.8571,1
Ingram Micro Holding,2025-02,7,2,0,0.0,0.0,1.613964,4.571429,5.0,249.7143,1.2857,0.1429,1
Ingram Micro Holding,2025-01,14,4,0,0.0,0.0,1.089179,2.642857,2.0,229.4286,1.8571,0.5714,1
Ingram Micro Holding,2024-01,14,7,0,0.0,0.0,1.481371,4.642857,4.0,181.2143,1.2143,0.5714,1
Ingram Micro Holding,2026-01,6,4,0,0.0,0.0,0.963457,2.333333,1.5,225.8333,1.1667,0.6667,1
Ingram Micro Holding,2025-07,8,3,0,0.0,0.0,1.888051,7.625,8.5,218.625,1.0,1.25,1
Ingram Micro Holding,2023-07,17,6,0,0.0,0.0,1.581795,5.176471,5.0,214.4118,2.3529,0.6471,1
Ingram Micro Holding,2024-07,8,5,0,0.0,0.0,1.789262,5.5,4.5,211.875,1.625,0.25,1
Ingram Micro Holding,2023-06,15,5,0,0.0,0.0,1.468686,3.933333,3.0,206.8667,2.1333,0.7333,1
Ingram Micro Holding,2026-06,5,2,0,0.0,0.0,0.496981,0.8,1.0,248.8,2.0,0.4,1
Ingram Micro Holding,2024-06,12,8,0,0.0,0.0,1.219534,3.0,3.5,232.1667,1.6667,0.25,1
Ingram Micro Holding,2025-06,13,4,0,0.0,0.0,1.260411,3.769231,3.0,256.6154,2.0769,0.3846,1
Ingram Micro Holding,2026-03,13,8,0,0.0,0.0,1.026217,2.153846,2.0,188.3077,1.3077,0.3846,1
Ingram Micro Holding,2024-03,15,9,0,0.0,0.0,0.826424,1.733333,1.0,193.7333,1.9333,0.5333,1
Ingram Micro Holding,2025-03,13,4,0,0.0,0.0,0.955733,2.230769,2.0,212.7692,1.4615,0.6923,1
Ingram Micro Holding,2026-05,7,6,0,0.0,0.0,0.584906,1.142857,1.0,200.7143,1.5714,0.4286,1
Ingram Micro Holding,2025-05,11,6,0,0.0,0.0,0.740715,1.454545,2.0,254.9091,1.3636,0.4545,1
Ingram Micro Holding,2023-05,10,3,0,0.0,0.0,1.224221,3.0,2.0,211.6,1.1,0.9,1
Ingram Micro Holding,2024-05,12,11,0,0.0,0.0,1.632416,25.75,2.5,375.9167,1.1667,0.25,1
Ingram Micro Holding,2024-11,12,7,0,0.0,0.0,0.922884,2.333333,1.0,229.4167,1.4167,0.4167,1
Ingram Micro Holding,2025-11,20,10,0,0.0,0.0,0.759068,1.5,1.0,206.3,1.4,0.8,1
Ingram Micro Holding,2023-10,15,8,0,0.0,0.0,1.391218,3.466667,3.0,192.9333,2.0,0.8667,1
Ingram Micro Holding,2025-10,13,7,0,0.0,0.0,1.057407,2.384615,2.0,216.0769,1.0769,0.8462,1
Ingram Micro Holding,2025-09,12,4,0,0.0,0.0,0.759412,1.5,1.0,238.8333,1.3333,0.4167,1
Ingram Micro Holding,2023-09,12,6,0,0.0,0.0,1.16715,3.0,1.5,218.0,2.0,1.1667,1
Ingram Micro Holding,2024-09,13,7,0,0.0,0.0,0.683218,1.307692,1.0,217.1538,1.6923,0.4615,1
Ingram Micro Holding,2026-04,12,5,0,0.0,0.0,0.813109,1.833333,1.0,190.3333,1.3333,0.3333,1
Ingram Micro Holding,2024-04,11,9,0,0.0,0.0,0.777575,1.363636,1.0,207.7273,1.2727,0.4545,1
Ingram Micro Holding,2024-08,7,3,0,0.0,0.0,1.227736,2.857143,3.0,276.2857,1.7143,0.2857,1
Ingram Micro Holding,2023-11,14,7,0,0.0,0.0,1.236956,2.857143,2.0,188.8571,1.3571,0.7143,1
Ingram Micro Holding,2024-10,10,5,0,0.0,0.0,1.046287,4.3,1.5,237.7,1.3,0.1,1
