company_name,period,source_x_handle_count,source_x_handle_list,total_posts,humor_count,humor_share,log_humor_count,humor_presence_any,humor_share_ambiguity_as_zero,humor_share_ambiguity_excluded,humor_share_ambiguity_as_missing,ambiguity_rate,high_ambiguity_flag
Oracle,2025-08,1,@oracle,41,9,0.219512,2.302585,1,0.219512,0.428571,0.219512,0.487805,0
Oracle,2025-09,1,@oracle,30,6,0.2,1.94591,1,0.2,0.315789,0.2,0.366667,0
Oracle,2025-10,1,@oracle,72,13,0.180556,2.639057,1,0.180556,0.351351,0.180556,0.486111,0
Oracle,2025-11,1,@oracle,19,6,0.315789,1.94591,1,0.315789,0.5,0.315789,0.368421,0
Oracle,2025-12,1,@oracle,28,4,0.142857,1.609438,1,0.142857,0.266667,0.142857,0.464286,0
Oracle,2026-01,1,@oracle,35,5,0.142857,1.791759,1,0.142857,0.333333,,0.571429,1
Oracle,2026-02,1,@oracle,32,7,0.21875,2.079442,1,0.21875,0.466667,,0.53125,1
Oracle,2026-03,1,@oracle,41,5,0.121951,1.791759,1,0.121951,0.25,,0.512195,1
Oracle,2026-04,1,@oracle,26,4,0.153846,1.609438,1,0.153846,0.266667,0.153846,0.423077,0
Oracle,2026-05,1,@oracle,23,2,0.086957,1.098612,1,0.086957,0.153846,0.086957,0.434783,0
Oracle,2026-06,1,@oracle,15,4,0.266667,1.609438,1,0.266667,0.5,0.266667,0.466667,0
PepsiCo,2020-12,1,@pepsico,3,0,0.0,0.0,0,0.0,0.0,,0.666667,1
PepsiCo,2021-01,1,@pepsico,20,7,0.35,2.079442,1,0.35,0.7,,0.5,1
PepsiCo,2021-02,1,@pepsico,33,4,0.121212,1.609438,1,0.121212,0.222222,0.121212,0.454545,0
PepsiCo,2021-03,1,@pepsico,24,9,0.375,2.302585,1,0.375,0.642857,0.375,0.416667,0
PepsiCo,2021-04,1,@pepsico,32,7,0.21875,2.079442,1,0.21875,0.388889,0.21875,0.4375,0
PepsiCo,2021-05,1,@pepsico,20,2,0.1,1.098612,1,0.1,0.333333,,0.7,1
PepsiCo,2021-06,1,@pepsico,28,4,0.142857,1.609438,1,0.142857,0.222222,0.142857,0.357143,0
PepsiCo,2021-07,1,@pepsico,33,7,0.212121,2.079442,1,0.212121,0.318182,0.212121,0.333333,0
PepsiCo,2021-08,1,@pepsico,22,3,0.136364,1.386294,1,0.136364,0.6,,0.772727,1
PepsiCo,2021-09,1,@pepsico,25,9,0.36,2.302585,1,0.36,0.6,0.36,0.4,0
PepsiCo,2021-10,1,@pepsico,44,8,0.181818,2.197225,1,0.181818,0.444444,,0.590909,1
PepsiCo,2021-11,1,@pepsico,24,3,0.125,1.386294,1,0.125,0.272727,,0.541667,1
PepsiCo,2021-12,1,@pepsico,26,6,0.230769,1.94591,1,0.230769,0.666667,,0.653846,1
PepsiCo,2022-01,1,@pepsico,22,4,0.181818,1.609438,1,0.181818,0.444444,,0.590909,1
PepsiCo,2022-02,1,@pepsico,28,3,0.107143,1.386294,1,0.107143,0.2,0.107143,0.464286,0
PepsiCo,2022-03,1,@pepsico,16,2,0.125,1.098612,1,0.125,0.25,,0.5,1
PepsiCo,2022-04,1,@pepsico,22,2,0.090909,1.098612,1,0.090909,0.181818,,0.5,1
PepsiCo,2022-05,1,@pepsico,21,6,0.285714,1.94591,1,0.285714,0.75,,0.619048,1
PepsiCo,2022-06,1,@pepsico,19,2,0.105263,1.098612,1,0.105263,0.333333,,0.684211,1
PepsiCo,2022-07,1,@pepsico,29,4,0.137931,1.609438,1,0.137931,0.222222,0.137931,0.37931,0
PepsiCo,2022-08,1,@pepsico,19,2,0.105263,1.098612,1,0.105263,0.5,,0.789474,1
PepsiCo,2022-09,1,@pepsico,22,7,0.318182,2.079442,1,0.318182,0.777778,,0.590909,1
PepsiCo,2022-10,1,@pepsico,31,4,0.129032,1.609438,1,0.129032,0.285714,,0.548387,1
PepsiCo,2022-11,1,@pepsico,27,6,0.222222,1.94591,1,0.222222,0.545455,,0.592593,1
PepsiCo,2022-12,1,@pepsico,29,8,0.275862,2.197225,1,0.275862,0.727273,,0.62069,1
PepsiCo,2023-01,1,@pepsico,18,1,0.055556,0.693147,1,0.055556,0.25,,0.777778,1
PepsiCo,2023-02,1,@pepsico,25,1,0.04,0.693147,1,0.04,0.058824,0.04,0.32,0
PepsiCo,2023-03,1,@pepsico,25,9,0.36,2.302585,1,0.36,0.6,0.36,0.4,0
PepsiCo,2023-04,1,@pepsico,22,1,0.045455,0.693147,1,0.045455,0.083333,0.045455,0.454545,0
PepsiCo,2023-05,1,@pepsico,20,4,0.2,1.609438,1,0.2,0.444444,,0.55,1
PepsiCo,2023-06,1,@pepsico,19,6,0.315789,1.94591,1,0.315789,0.857143,,0.631579,1
PepsiCo,2023-07,1,@pepsico,20,2,0.1,1.098612,1,0.1,0.181818,0.1,0.45,0
PepsiCo,2023-08,1,@pepsico,17,5,0.294118,1.791759,1,0.294118,0.714286,,0.588235,1
PepsiCo,2023-09,1,@pepsico,10,4,0.4,1.609438,1,0.4,0.666667,0.4,0.4,0
PepsiCo,2023-10,1,@pepsico,11,4,0.363636,1.609438,1,0.363636,0.8,,0.545455,1
PepsiCo,2025-02,1,@pepsico,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
PepsiCo,2025-04,1,@pepsico,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
PepsiCo,2025-07,1,@pepsico,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
PepsiCo,2025-09,1,@pepsico,3,0,0.0,0.0,0,0.0,0.0,,0.666667,1
PepsiCo,2025-10,1,@pepsico,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
PepsiCo,2025-12,1,@pepsico,2,0,0.0,0.0,0,0.0,,,1.0,1
PepsiCo,2026-02,1,@pepsico,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
PepsiCo,2026-04,1,@pepsico,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Performance Food Group,2015-07,1,@PFGCareers,1,0,0.0,0.0,0,0.0,,,1.0,1
Performance Food Group,2015-10,1,@PFGCareers,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Pfizer,2022-05,1,@pfizer,26,5,0.192308,1.791759,1,0.192308,0.357143,0.192308,0.461538,0
Pfizer,2022-06,1,@pfizer,49,11,0.22449,2.484907,1,0.22449,0.44,0.22449,0.489796,0
Pfizer,2022-07,1,@pfizer,23,1,0.043478,0.693147,1,0.043478,0.066667,0.043478,0.347826,0
Pfizer,2022-08,1,@pfizer,29,1,0.034483,0.693147,1,0.034483,0.076923,,0.551724,1
Pfizer,2022-09,1,@pfizer,55,17,0.309091,2.890372,1,0.309091,0.53125,0.309091,0.418182,0
Pfizer,2022-10,1,@pfizer,72,13,0.180556,2.639057,1,0.180556,0.361111,,0.5,1
Pfizer,2022-11,1,@pfizer,32,7,0.21875,2.079442,1,0.21875,0.388889,0.21875,0.4375,0
Pfizer,2022-12,1,@pfizer,12,0,0.0,0.0,0,0.0,0.0,,0.75,1
Pfizer,2023-01,1,@pfizer,2,0,0.0,0.0,0,0.0,,,1.0,1
Pfizer,2023-02,1,@pfizer,2,0,0.0,0.0,0,0.0,,,1.0,1
Pfizer,2023-03,1,@pfizer,6,1,0.166667,0.693147,1,0.166667,0.333333,,0.5,1
Pfizer,2023-04,1,@pfizer,4,1,0.25,0.693147,1,0.25,0.5,,0.5,1
Pfizer,2023-05,1,@pfizer,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Pfizer,2023-06,1,@pfizer,1,0,0.0,0.0,0,0.0,,,1.0,1
Pfizer,2023-07,1,@pfizer,4,1,0.25,0.693147,1,0.25,1.0,,0.75,1
Pfizer,2023-09,1,@pfizer,5,0,0.0,0.0,0,0.0,0.0,0.0,0.4,0
Pfizer,2023-10,1,@pfizer,1,0,0.0,0.0,0,0.0,,,1.0,1
Pfizer,2024-03,1,@pfizer,1,1,1.0,0.693147,1,1.0,1.0,1.0,0.0,0
Pfizer,2024-04,1,@pfizer,5,1,0.2,0.693147,1,0.2,1.0,,0.8,1
Pfizer,2024-05,1,@pfizer,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Pfizer,2024-08,1,@pfizer,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Pfizer,2024-09,1,@pfizer,1,0,0.0,0.0,0,0.0,,,1.0,1
Pfizer,2024-10,1,@pfizer,1,0,0.0,0.0,0,0.0,,,1.0,1
Pfizer,2025-02,1,@pfizer,3,0,0.0,0.0,0,0.0,0.0,,0.666667,1
Pfizer,2025-03,1,@pfizer,3,0,0.0,0.0,0,0.0,0.0,,0.666667,1
Pfizer,2025-04,1,@pfizer,5,0,0.0,0.0,0,0.0,0.0,0.0,0.4,0
Pfizer,2025-05,1,@pfizer,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Pfizer,2025-06,1,@pfizer,2,1,0.5,0.693147,1,0.5,1.0,,0.5,1
Pfizer,2025-07,1,@pfizer,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Pfizer,2025-08,1,@pfizer,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Pfizer,2025-09,1,@pfizer,2,0,0.0,0.0,0,0.0,,,1.0,1
Pfizer,2025-10,1,@pfizer,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Pfizer,2025-12,1,@pfizer,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Pfizer,2026-01,1,@pfizer,4,0,0.0,0.0,0,0.0,0.0,,0.75,1
Pfizer,2026-02,1,@pfizer,2,0,0.0,0.0,0,0.0,,,1.0,1
Pfizer,2026-03,1,@pfizer,5,0,0.0,0.0,0,0.0,0.0,0.0,0.4,0
Pfizer,2026-04,1,@pfizer,4,1,0.25,0.693147,1,0.25,0.5,,0.5,1
Pfizer,2026-05,1,@pfizer,4,1,0.25,0.693147,1,0.25,0.333333,0.25,0.25,0
Pfizer,2026-06,1,@pfizer,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Phillips 66,2020-04,1,@Phillips66co,1,0,0.0,0.0,0,0.0,,,1.0,1
Phillips 66,2020-05,1,@Phillips66co,21,2,0.095238,1.098612,1,0.095238,0.285714,,0.666667,1
Phillips 66,2020-06,1,@Phillips66co,12,1,0.083333,0.693147,1,0.083333,0.125,0.083333,0.333333,0
Phillips 66,2020-07,1,@Phillips66co,24,4,0.166667,1.609438,1,0.166667,0.266667,0.166667,0.375,0
Phillips 66,2020-08,1,@Phillips66co,17,1,0.058824,0.693147,1,0.058824,0.2,,0.705882,1
Phillips 66,2020-09,1,@Phillips66co,18,4,0.222222,1.609438,1,0.222222,0.333333,0.222222,0.333333,0
Phillips 66,2020-10,1,@Phillips66co,61,5,0.081967,1.791759,1,0.081967,0.142857,0.081967,0.42623,0
Phillips 66,2020-11,1,@Phillips66co,49,4,0.081633,1.609438,1,0.081633,0.133333,0.081633,0.387755,0
Phillips 66,2020-12,1,@Phillips66co,43,7,0.162791,2.079442,1,0.162791,0.269231,0.162791,0.395349,0
Phillips 66,2021-01,1,@Phillips66co,46,6,0.130435,1.94591,1,0.130435,0.25,0.130435,0.478261,0
Phillips 66,2021-02,1,@Phillips66co,23,1,0.043478,0.693147,1,0.043478,0.076923,0.043478,0.434783,0
Phillips 66,2021-03,1,@Phillips66co,34,5,0.147059,1.791759,1,0.147059,0.277778,0.147059,0.470588,0
Phillips 66,2021-04,1,@Phillips66co,57,8,0.140351,2.197225,1,0.140351,0.266667,0.140351,0.473684,0
Phillips 66,2021-05,1,@Phillips66co,23,2,0.086957,1.098612,1,0.086957,0.2,,0.565217,1
Phillips 66,2021-06,1,@Phillips66co,31,5,0.16129,1.791759,1,0.16129,0.3125,0.16129,0.483871,0
Phillips 66,2021-07,1,@Phillips66co,9,3,0.333333,1.386294,1,0.333333,0.75,,0.555556,1
Phillips 66,2021-08,1,@Phillips66co,13,2,0.153846,1.098612,1,0.153846,0.222222,0.153846,0.307692,0
Phillips 66,2021-09,1,@Phillips66co,17,1,0.058824,0.693147,1,0.058824,0.111111,0.058824,0.470588,0
Phillips 66,2021-10,1,@Phillips66co,21,5,0.238095,1.791759,1,0.238095,0.333333,0.238095,0.285714,0
Phillips 66,2021-11,1,@Phillips66co,19,3,0.157895,1.386294,1,0.157895,0.428571,,0.631579,1
Phillips 66,2021-12,1,@Phillips66co,10,1,0.1,0.693147,1,0.1,0.142857,0.1,0.3,0
Phillips 66,2022-01,1,@Phillips66co,9,0,0.0,0.0,0,0.0,0.0,,0.555556,1
Phillips 66,2022-02,1,@Phillips66co,10,1,0.1,0.693147,1,0.1,0.2,,0.5,1
Phillips 66,2022-03,1,@Phillips66co,12,4,0.333333,1.609438,1,0.333333,0.571429,0.333333,0.416667,0
Phillips 66,2022-04,1,@Phillips66co,19,1,0.052632,0.693147,1,0.052632,0.083333,0.052632,0.368421,0
Phillips 66,2022-05,1,@Phillips66co,13,1,0.076923,0.693147,1,0.076923,0.166667,,0.538462,1
Phillips 66,2022-06,1,@Phillips66co,17,3,0.176471,1.386294,1,0.176471,0.375,,0.529412,1
Phillips 66,2022-07,1,@Phillips66co,16,3,0.1875,1.386294,1,0.1875,0.272727,0.1875,0.3125,0
Phillips 66,2022-08,1,@Phillips66co,11,3,0.272727,1.386294,1,0.272727,0.5,0.272727,0.454545,0
Phillips 66,2022-09,1,@Phillips66co,9,2,0.222222,1.098612,1,0.222222,0.333333,0.222222,0.333333,0
Phillips 66,2022-10,1,@Phillips66co,12,2,0.166667,1.098612,1,0.166667,0.285714,0.166667,0.416667,0
Phillips 66,2022-11,1,@Phillips66co,4,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0
Phillips 66,2025-04,1,@Phillips66co,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Procter & Gamble,2022-09,1,@ProcterGamble,23,4,0.173913,1.609438,1,0.173913,0.444444,,0.608696,1
Procter & Gamble,2022-10,1,@ProcterGamble,128,16,0.125,2.833213,1,0.125,0.280702,,0.554688,1
Procter & Gamble,2022-11,1,@ProcterGamble,29,5,0.172414,1.791759,1,0.172414,0.384615,,0.551724,1
Procter & Gamble,2022-12,1,@ProcterGamble,5,1,0.2,0.693147,1,0.2,0.333333,0.2,0.4,0
Procter & Gamble,2023-01,1,@ProcterGamble,10,1,0.1,0.693147,1,0.1,0.166667,0.1,0.4,0
Procter & Gamble,2023-02,1,@ProcterGamble,4,0,0.0,0.0,0,0.0,0.0,,0.75,1
Procter & Gamble,2023-03,1,@ProcterGamble,20,4,0.2,1.609438,1,0.2,0.4,,0.5,1
Procter & Gamble,2023-04,1,@ProcterGamble,10,0,0.0,0.0,0,0.0,0.0,,0.5,1
Procter & Gamble,2023-05,1,@ProcterGamble,6,1,0.166667,0.693147,1,0.166667,0.333333,,0.5,1
Procter & Gamble,2023-06,1,@ProcterGamble,1,0,0.0,0.0,0,0.0,,,1.0,1
Procter & Gamble,2023-07,1,@ProcterGamble,9,1,0.111111,0.693147,1,0.111111,0.333333,,0.666667,1
Procter & Gamble,2023-08,1,@ProcterGamble,11,1,0.090909,0.693147,1,0.090909,0.25,,0.636364,1
Procter & Gamble,2023-09,1,@ProcterGamble,8,0,0.0,0.0,0,0.0,0.0,,0.75,1
Procter & Gamble,2023-10,1,@ProcterGamble,4,0,0.0,0.0,0,0.0,0.0,,0.5,1
Progressive,2024-03,1,@progressive,2,1,0.5,0.693147,1,0.5,0.5,0.5,0.0,0
Progressive,2024-04,1,@progressive,31,1,0.032258,0.693147,1,0.032258,0.125,,0.741935,1
Progressive,2024-05,1,@progressive,12,5,0.416667,1.791759,1,0.416667,0.714286,0.416667,0.416667,0
Progressive,2024-06,1,@progressive,8,2,0.25,1.098612,1,0.25,0.333333,0.25,0.25,0
Progressive,2024-07,1,@progressive,9,1,0.111111,0.693147,1,0.111111,0.25,,0.555556,1
Progressive,2024-08,1,@progressive,5,0,0.0,0.0,0,0.0,0.0,,0.6,1
Progressive,2024-09,1,@progressive,8,0,0.0,0.0,0,0.0,0.0,,0.625,1
Progressive,2024-10,1,@progressive,10,1,0.1,0.693147,1,0.1,0.2,,0.5,1
Progressive,2024-11,1,@progressive,5,0,0.0,0.0,0,0.0,0.0,0.0,0.4,0
Progressive,2024-12,1,@progressive,3,1,0.333333,0.693147,1,0.333333,0.5,0.333333,0.333333,0
Progressive,2025-02,1,@progressive,34,9,0.264706,2.302585,1,0.264706,0.5,0.264706,0.470588,0
Progressive,2025-03,1,@progressive,1,0,0.0,0.0,0,0.0,,,1.0,1
Progressive,2025-04,1,@progressive,3,0,0.0,0.0,0,0.0,0.0,0.0,0.333333,0
Progressive,2025-06,1,@progressive,4,2,0.5,1.098612,1,0.5,0.666667,0.5,0.25,0
Progressive,2025-07,1,@progressive,3,0,0.0,0.0,0,0.0,0.0,,0.666667,1
Progressive,2025-08,1,@progressive,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Progressive,2025-09,1,@progressive,3,0,0.0,0.0,0,0.0,0.0,,0.666667,1
Progressive,2025-10,1,@progressive,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Progressive,2025-11,1,@progressive,10,0,0.0,0.0,0,0.0,0.0,0.0,0.4,0
Progressive,2025-12,1,@progressive,3,0,0.0,0.0,0,0.0,0.0,,0.666667,1
Progressive,2026-02,1,@progressive,2,0,0.0,0.0,0,0.0,,,1.0,1
Progressive,2026-03,1,@progressive,1,0,0.0,0.0,0,0.0,,,1.0,1
Progressive,2026-04,1,@progressive,1,0,0.0,0.0,0,0.0,,,1.0,1
Progressive,2026-05,1,@progressive,7,0,0.0,0.0,0,0.0,0.0,,0.714286,1
Progressive,2026-06,1,@progressive,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Prudential Financial,2019-02,1,@Prudential,15,4,0.266667,1.609438,1,0.266667,0.571429,,0.533333,1
Prudential Financial,2019-03,1,@Prudential,50,12,0.24,2.564949,1,0.24,0.413793,0.24,0.42,0
Prudential Financial,2019-04,1,@Prudential,41,5,0.121951,1.791759,1,0.121951,0.277778,,0.560976,1
Prudential Financial,2019-05,1,@Prudential,36,8,0.222222,2.197225,1,0.222222,0.533333,,0.583333,1
Prudential Financial,2019-06,1,@Prudential,28,9,0.321429,2.302585,1,0.321429,0.9,,0.642857,1
Prudential Financial,2019-07,1,@Prudential,36,6,0.166667,1.94591,1,0.166667,0.3,0.166667,0.444444,0
Prudential Financial,2019-08,1,@Prudential,31,5,0.16129,1.791759,1,0.16129,0.357143,,0.548387,1
Prudential Financial,2019-09,1,@Prudential,53,10,0.188679,2.397895,1,0.188679,0.588235,,0.679245,1
Prudential Financial,2019-10,1,@Prudential,12,4,0.333333,1.609438,1,0.333333,0.5,0.333333,0.333333,0
Prudential Financial,2019-11,1,@Prudential,7,0,0.0,0.0,0,0.0,0.0,,0.571429,1
Prudential Financial,2019-12,1,@Prudential,16,1,0.0625,0.693147,1,0.0625,0.090909,0.0625,0.3125,0
Prudential Financial,2020-01,1,@Prudential,10,2,0.2,1.098612,1,0.2,0.285714,0.2,0.3,0
Prudential Financial,2020-02,1,@Prudential,37,3,0.081081,1.386294,1,0.081081,0.142857,0.081081,0.432432,0
Prudential Financial,2020-03,1,@Prudential,34,10,0.294118,2.397895,1,0.294118,0.4,0.294118,0.264706,0
Prudential Financial,2020-04,1,@Prudential,21,5,0.238095,1.791759,1,0.238095,0.714286,,0.666667,1
Prudential Financial,2020-05,1,@Prudential,17,3,0.176471,1.386294,1,0.176471,0.333333,0.176471,0.470588,0
Prudential Financial,2020-06,1,@Prudential,16,6,0.375,1.94591,1,0.375,0.6,0.375,0.375,0
Prudential Financial,2020-07,1,@Prudential,12,4,0.333333,1.609438,1,0.333333,0.571429,0.333333,0.416667,0
Prudential Financial,2020-08,1,@Prudential,12,2,0.166667,1.098612,1,0.166667,0.285714,0.166667,0.416667,0
Prudential Financial,2020-09,1,@Prudential,15,2,0.133333,1.098612,1,0.133333,0.25,0.133333,0.466667,0
Prudential Financial,2020-10,1,@Prudential,18,0,0.0,0.0,0,0.0,0.0,0.0,0.388889,0
Prudential Financial,2020-11,1,@Prudential,27,4,0.148148,1.609438,1,0.148148,0.4,,0.62963,1
Prudential Financial,2020-12,1,@Prudential,14,2,0.142857,1.098612,1,0.142857,0.666667,,0.785714,1
Prudential Financial,2021-01,1,@Prudential,16,2,0.125,1.098612,1,0.125,0.222222,0.125,0.4375,0
Prudential Financial,2021-02,1,@Prudential,16,0,0.0,0.0,0,0.0,0.0,,0.625,1
Prudential Financial,2021-03,1,@Prudential,8,1,0.125,0.693147,1,0.125,0.25,,0.5,1
Prudential Financial,2021-04,1,@Prudential,17,1,0.058824,0.693147,1,0.058824,0.166667,,0.647059,1
Prudential Financial,2021-05,1,@Prudential,9,0,0.0,0.0,0,0.0,0.0,,0.555556,1
Prudential Financial,2021-06,1,@Prudential,17,4,0.235294,1.609438,1,0.235294,0.5,,0.529412,1
Prudential Financial,2021-07,1,@Prudential,8,1,0.125,0.693147,1,0.125,0.25,,0.5,1
Prudential Financial,2021-08,1,@Prudential,19,2,0.105263,1.098612,1,0.105263,0.4,,0.736842,1
Prudential Financial,2021-09,1,@Prudential,37,9,0.243243,2.302585,1,0.243243,0.6,,0.594595,1
Prudential Financial,2021-10,1,@Prudential,16,3,0.1875,1.386294,1,0.1875,0.428571,,0.5625,1
Prudential Financial,2021-11,1,@Prudential,15,3,0.2,1.386294,1,0.2,0.5,,0.6,1
Prudential Financial,2021-12,1,@Prudential,9,3,0.333333,1.386294,1,0.333333,0.75,,0.555556,1
Prudential Financial,2022-01,1,@Prudential,7,1,0.142857,0.693147,1,0.142857,0.2,0.142857,0.285714,0
Prudential Financial,2022-02,1,@Prudential,11,1,0.090909,0.693147,1,0.090909,1.0,,0.909091,1
Prudential Financial,2022-03,1,@Prudential,17,3,0.176471,1.386294,1,0.176471,0.375,,0.529412,1
Prudential Financial,2022-04,1,@Prudential,7,1,0.142857,0.693147,1,0.142857,0.25,0.142857,0.428571,0
Prudential Financial,2022-05,1,@Prudential,10,1,0.1,0.693147,1,0.1,0.25,,0.6,1
Prudential Financial,2022-06,1,@Prudential,19,5,0.263158,1.791759,1,0.263158,0.714286,,0.631579,1
Prudential Financial,2022-07,1,@Prudential,9,2,0.222222,1.098612,1,0.222222,0.333333,0.222222,0.333333,0
Prudential Financial,2022-08,1,@Prudential,7,2,0.285714,1.098612,1,0.285714,0.666667,,0.571429,1
Prudential Financial,2022-09,1,@Prudential,15,3,0.2,1.386294,1,0.2,0.5,,0.6,1
Prudential Financial,2022-10,1,@Prudential,26,5,0.192308,1.791759,1,0.192308,0.454545,,0.576923,1
Prudential Financial,2022-11,1,@Prudential,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Publix Super Markets,2022-03,1,@Publix,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Publix Super Markets,2022-05,1,@Publix,16,1,0.0625,0.693147,1,0.0625,0.125,,0.5,1
Publix Super Markets,2022-06,1,@Publix,14,3,0.214286,1.386294,1,0.214286,0.375,0.214286,0.428571,0
Publix Super Markets,2022-07,1,@Publix,25,4,0.16,1.609438,1,0.16,0.25,0.16,0.36,0
Publix Super Markets,2022-08,1,@Publix,16,1,0.0625,0.693147,1,0.0625,0.2,,0.6875,1
Publix Super Markets,2022-09,1,@Publix,17,2,0.117647,1.098612,1,0.117647,0.4,,0.705882,1
Publix Super Markets,2022-10,1,@Publix,9,0,0.0,0.0,0,0.0,0.0,,0.555556,1
Publix Super Markets,2022-11,1,@Publix,11,0,0.0,0.0,0,0.0,0.0,,0.818182,1
Publix Super Markets,2023-01,1,@Publix,8,0,0.0,0.0,0,0.0,0.0,,0.625,1
Publix Super Markets,2023-02,1,@Publix,15,0,0.0,0.0,0,0.0,0.0,0.0,0.466667,0
Publix Super Markets,2023-03,1,@Publix,10,1,0.1,0.693147,1,0.1,0.25,,0.6,1
Publix Super Markets,2023-04,1,@Publix,15,2,0.133333,1.098612,1,0.133333,0.25,0.133333,0.466667,0
Publix Super Markets,2023-05,1,@Publix,14,0,0.0,0.0,0,0.0,0.0,,0.571429,1
Publix Super Markets,2023-06,1,@Publix,15,0,0.0,0.0,0,0.0,0.0,,0.733333,1
Publix Super Markets,2023-07,1,@Publix,14,2,0.142857,1.098612,1,0.142857,0.333333,,0.571429,1
Publix Super Markets,2023-08,1,@Publix,22,0,0.0,0.0,0,0.0,0.0,0.0,0.454545,0
Publix Super Markets,2023-09,1,@Publix,19,1,0.052632,0.693147,1,0.052632,0.111111,,0.526316,1
Publix Super Markets,2023-10,1,@Publix,19,2,0.105263,1.098612,1,0.105263,0.181818,0.105263,0.421053,0
Publix Super Markets,2023-11,1,@Publix,22,1,0.045455,0.693147,1,0.045455,0.083333,0.045455,0.454545,0
Publix Super Markets,2023-12,1,@Publix,20,0,0.0,0.0,0,0.0,0.0,0.0,0.45,0
Publix Super Markets,2024-01,1,@Publix,19,3,0.157895,1.386294,1,0.157895,0.428571,,0.631579,1
Publix Super Markets,2024-02,1,@Publix,16,0,0.0,0.0,0,0.0,0.0,,0.625,1
Publix Super Markets,2024-03,1,@Publix,23,1,0.043478,0.693147,1,0.043478,0.090909,,0.521739,1
Publix Super Markets,2024-04,1,@Publix,22,2,0.090909,1.098612,1,0.090909,0.166667,0.090909,0.454545,0
Publix Super Markets,2024-05,1,@Publix,16,2,0.125,1.098612,1,0.125,0.222222,0.125,0.4375,0
Publix Super Markets,2024-06,1,@Publix,22,1,0.045455,0.693147,1,0.045455,0.071429,0.045455,0.363636,0
Publix Super Markets,2024-07,1,@Publix,16,0,0.0,0.0,0,0.0,0.0,,0.5,1
Publix Super Markets,2024-08,1,@Publix,20,0,0.0,0.0,0,0.0,0.0,,0.5,1
Publix Super Markets,2024-09,1,@Publix,21,0,0.0,0.0,0,0.0,0.0,,0.52381,1
Publix Super Markets,2024-10,1,@Publix,17,1,0.058824,0.693147,1,0.058824,0.111111,0.058824,0.470588,0
Publix Super Markets,2024-11,1,@Publix,18,0,0.0,0.0,0,0.0,0.0,0.0,0.333333,0
Publix Super Markets,2024-12,1,@Publix,20,2,0.1,1.098612,1,0.1,0.166667,0.1,0.4,0
Publix Super Markets,2025-01,1,@Publix,22,1,0.045455,0.693147,1,0.045455,0.125,,0.636364,1
Publix Super Markets,2025-02,1,@Publix,18,3,0.166667,1.386294,1,0.166667,0.214286,0.166667,0.222222,0
Publix Super Markets,2025-03,1,@Publix,22,1,0.045455,0.693147,1,0.045455,0.125,,0.636364,1
Publix Super Markets,2025-04,1,@Publix,25,0,0.0,0.0,0,0.0,0.0,0.0,0.44,0
Publix Super Markets,2025-05,1,@Publix,22,2,0.090909,1.098612,1,0.090909,0.166667,0.090909,0.454545,0
Publix Super Markets,2025-06,1,@Publix,21,4,0.190476,1.609438,1,0.190476,0.285714,0.190476,0.333333,0
Publix Super Markets,2025-07,1,@Publix,24,0,0.0,0.0,0,0.0,0.0,,0.5,1
Publix Super Markets,2025-08,1,@Publix,21,2,0.095238,1.098612,1,0.095238,0.153846,0.095238,0.380952,0
Publix Super Markets,2025-09,1,@Publix,33,1,0.030303,0.693147,1,0.030303,0.05,0.030303,0.393939,0
Publix Super Markets,2025-10,1,@Publix,20,2,0.1,1.098612,1,0.1,0.153846,0.1,0.35,0
Publix Super Markets,2025-11,1,@Publix,18,1,0.055556,0.693147,1,0.055556,0.111111,,0.5,1
Publix Super Markets,2025-12,1,@Publix,22,1,0.045455,0.693147,1,0.045455,0.0625,0.045455,0.272727,0
Publix Super Markets,2026-01,1,@Publix,12,1,0.083333,0.693147,1,0.083333,0.142857,0.083333,0.416667,0
Publix Super Markets,2026-02,1,@Publix,8,1,0.125,0.693147,1,0.125,0.25,,0.5,1
