seed,class_weight,class_label,diagnostic_token,feature,weight,rank_abs_weight,leakage_flag
14,balanced,aggressive,roast,char__roast,0.052862,3,FAIL
14,balanced,aggressive,roast,word__roast,0.018097,4,FAIL
14,balanced,affiliative,wendy,word__is wendy,-0.030345,1,FAIL
14,balanced,affiliative,wendy,word__wendy,-0.028543,2,FAIL
14,balanced,affiliative,wendy,word__wendy url,0.010536,3,FAIL
14,balanced,affiliative,wendy,word__the wendy,0.009794,4,FAIL
14,balanced,affiliative,wendy,word__wendy app,0.009794,5,FAIL
14,balanced,affiliative,frosty,word__frosty,0.003377,1,FAIL
14,balanced,affiliative,baconator,word__baconator,0.013535,1,FAIL
14,balanced,affiliative,baconator,word__breakfast baconator,0.013535,2,FAIL
14,balanced,affiliative,roast,word__nationalroastday,-0.042942,1,FAIL
14,balanced,affiliative,roast,word__roasting,-0.022825,2,FAIL
14,balanced,affiliative,roast,char__roast,-0.021642,3,FAIL
14,balanced,affiliative,roast,word__roast,-0.018949,4,FAIL
14,balanced,self-enhancing,wendy,word__is wendy,0.0476,1,FAIL
14,balanced,self-enhancing,wendy,word__wendy url,0.041966,2,FAIL
14,balanced,self-enhancing,wendy,word__the wendy,-0.01765,3,FAIL
14,balanced,self-enhancing,wendy,word__wendy app,-0.01765,4,FAIL
14,balanced,self-enhancing,wendy,word__wendy,-0.010853,5,FAIL
14,balanced,self-enhancing,frosty,word__frosty,-0.00194,1,FAIL
14,balanced,self-enhancing,baconator,word__baconator,-0.014889,1,FAIL
14,balanced,self-enhancing,baconator,word__breakfast baconator,-0.014889,2,FAIL
14,balanced,self-enhancing,roast,word__nationalroastday,-0.042241,1,FAIL
14,balanced,self-enhancing,roast,word__roasting,-0.023424,2,FAIL
14,balanced,self-enhancing,roast,word__roast,0.018262,3,FAIL
14,balanced,self-enhancing,roast,char__roast,-0.011433,4,FAIL
14,balanced,self-defeating,wendy,word__wendy,0.095665,1,FAIL
14,balanced,self-defeating,wendy,word__wendy url,-0.025854,2,FAIL
14,balanced,self-defeating,wendy,word__the wendy,0.025667,3,FAIL
14,balanced,self-defeating,wendy,word__wendy app,0.025667,4,FAIL
14,balanced,self-defeating,wendy,char__wendy,0.025604,5,FAIL
14,balanced,self-defeating,frosty,word__frosty,0.023106,1,FAIL
14,balanced,self-defeating,baconator,word__baconator,-0.015317,1,FAIL
14,balanced,self-defeating,baconator,word__breakfast baconator,-0.015317,2,FAIL
14,balanced,self-defeating,roast,word__nationalroastday,-0.043827,1,FAIL
14,balanced,self-defeating,roast,word__roasting,-0.02346,2,FAIL
14,balanced,self-defeating,roast,char__roast,-0.021781,3,FAIL
14,balanced,self-defeating,roast,word__roast,-0.018606,4,FAIL
15,None,aggressive,wendy,word__wendy,-0.027564,1,FAIL
15,None,aggressive,wendy,word__wendy is,-0.021112,2,FAIL
15,None,aggressive,wendy,char__wendy,-0.010383,3,FAIL
15,None,aggressive,wendy,word__the wendy,0.008466,4,FAIL
15,None,aggressive,wendy,word__wendy app,0.008466,5,FAIL
15,None,aggressive,frosty,word__frosty,-0.0233,1,FAIL
15,None,aggressive,roast,word__nationalroastday,0.057717,1,FAIL
15,None,aggressive,roast,char__roast,0.016844,2,FAIL
15,None,aggressive,roast,word__roast,-0.01079,3,FAIL
15,None,affiliative,wendy,word__wendy,-0.07485,1,FAIL
15,None,affiliative,wendy,char__wendy,-0.02356,2,FAIL
15,None,affiliative,wendy,word__wendy is,-0.022498,3,FAIL
15,None,affiliative,wendy,word__the wendy,-0.016796,4,FAIL
15,None,affiliative,wendy,word__wendy app,-0.016796,5,FAIL
15,None,affiliative,frosty,word__frosty,-0.022234,1,FAIL
15,None,affiliative,roast,word__roast,0.051747,1,FAIL
15,None,affiliative,roast,word__nationalroastday,-0.024625,2,FAIL
15,None,affiliative,roast,char__roast,0.006292,3,FAIL
15,None,self-enhancing,wendy,word__wendy,-0.04838,1,FAIL
15,None,self-enhancing,wendy,word__the wendy,-0.01726,2,FAIL
15,None,self-enhancing,wendy,word__wendy app,-0.01726,3,FAIL
15,None,self-enhancing,wendy,char__wendy,-0.016143,4,FAIL
15,None,self-enhancing,wendy,word__wendy is,0.012161,5,FAIL
15,None,self-enhancing,frosty,word__frosty,0.009486,1,FAIL
15,None,self-enhancing,roast,word__roast,-0.031111,1,FAIL
15,None,self-enhancing,roast,word__nationalroastday,-0.024899,2,FAIL
15,None,self-enhancing,roast,char__roast,-0.017351,3,FAIL
15,None,self-defeating,wendy,word__wendy,0.098265,1,FAIL
15,None,self-defeating,wendy,char__wendy,0.033554,2,FAIL
15,None,self-defeating,wendy,word__wendy is,0.016295,3,FAIL
15,None,self-defeating,wendy,word__the wendy,0.013737,4,FAIL
15,None,self-defeating,wendy,word__wendy app,0.013737,5,FAIL
15,None,self-defeating,frosty,word__frosty,0.018774,1,FAIL
15,None,self-defeating,roast,word__roast,-0.029919,1,FAIL
15,None,self-defeating,roast,word__nationalroastday,-0.02505,2,FAIL
15,None,self-defeating,roast,char__roast,-0.017139,3,FAIL
15,balanced,aggressive,wendy,word__wendy is,-0.022874,1,FAIL
15,balanced,aggressive,wendy,word__wendy,-0.019326,2,FAIL
15,balanced,aggressive,wendy,word__the wendy,0.014057,3,FAIL
15,balanced,aggressive,wendy,word__wendy app,0.014057,4,FAIL
15,balanced,aggressive,wendy,char__wendy,-0.008314,5,FAIL
15,balanced,aggressive,frosty,word__frosty,-0.024849,1,FAIL
15,balanced,aggressive,roast,word__nationalroastday,0.080032,1,FAIL
15,balanced,aggressive,roast,char__roast,0.025241,2,FAIL
15,balanced,aggressive,roast,word__roast,-0.00854,3,FAIL
15,balanced,affiliative,wendy,word__wendy,-0.080944,1,FAIL
15,balanced,affiliative,wendy,char__wendy,-0.025496,2,FAIL
15,balanced,affiliative,wendy,word__wendy is,-0.02424,3,FAIL
15,balanced,affiliative,wendy,word__the wendy,-0.018334,4,FAIL
15,balanced,affiliative,wendy,word__wendy app,-0.018334,5,FAIL
15,balanced,affiliative,frosty,word__frosty,-0.023686,1,FAIL
15,balanced,affiliative,roast,word__roast,0.073987,1,FAIL
15,balanced,affiliative,roast,word__nationalroastday,-0.026767,2,FAIL
15,balanced,affiliative,roast,char__roast,0.011861,3,FAIL
15,balanced,self-enhancing,wendy,word__wendy,-0.046342,1,FAIL
15,balanced,self-enhancing,wendy,word__wendy is,0.021204,2,FAIL
15,balanced,self-enhancing,wendy,word__the wendy,-0.018895,3,FAIL
15,balanced,self-enhancing,wendy,word__wendy app,-0.018895,4,FAIL
15,balanced,self-enhancing,wendy,char__wendy,-0.015824,5,FAIL
15,balanced,self-enhancing,frosty,word__frosty,0.017728,1,FAIL
15,balanced,self-enhancing,roast,word__roast,-0.034053,1,FAIL
15,balanced,self-enhancing,roast,word__nationalroastday,-0.027145,2,FAIL
15,balanced,self-enhancing,roast,char__roast,-0.018992,3,FAIL
15,balanced,self-defeating,wendy,word__wendy,0.142064,1,FAIL
15,balanced,self-defeating,wendy,char__wendy,0.047995,2,FAIL
15,balanced,self-defeating,wendy,word__wendy is,0.025164,3,FAIL
15,balanced,self-defeating,wendy,word__the wendy,0.020885,4,FAIL
15,balanced,self-defeating,wendy,word__wendy app,0.020885,5,FAIL
15,balanced,self-defeating,frosty,word__frosty,0.029236,1,FAIL
15,balanced,self-defeating,roast,word__roast,-0.032736,1,FAIL
15,balanced,self-defeating,roast,word__nationalroastday,-0.027254,2,FAIL
15,balanced,self-defeating,roast,char__roast,-0.018737,3,FAIL
16,None,aggressive,wendy,word__wendy,-0.051545,1,FAIL
16,None,aggressive,wendy,word__wendy is,-0.021366,2,FAIL
16,None,aggressive,wendy,char__wendy,-0.018234,3,FAIL
16,None,aggressive,frosty,word__frosty,-0.020652,1,FAIL
16,None,aggressive,roast,word__nationalroastday,0.125145,1,FAIL
16,None,aggressive,roast,char__roast,0.043857,2,FAIL
16,None,affiliative,wendy,word__wendy,-0.071044,1,FAIL
16,None,affiliative,wendy,char__wendy,-0.022943,2,FAIL
16,None,affiliative,wendy,word__wendy is,-0.021711,3,FAIL
16,None,affiliative,frosty,word__frosty,0.005299,1,FAIL
16,None,affiliative,roast,word__nationalroastday,-0.055611,1,FAIL
16,None,affiliative,roast,char__roast,-0.019347,2,FAIL
16,None,self-enhancing,wendy,word__wendy,-0.02441,1,FAIL
16,None,self-enhancing,wendy,word__wendy is,0.009777,2,FAIL
16,None,self-enhancing,wendy,char__wendy,-0.007187,3,FAIL
16,None,self-enhancing,frosty,word__frosty,-0.020742,1,FAIL
16,None,self-enhancing,roast,word__nationalroastday,-0.053398,1,FAIL
16,None,self-enhancing,roast,char__roast,-0.018677,2,FAIL
16,None,self-defeating,wendy,word__wendy,0.095707,1,FAIL
16,None,self-defeating,wendy,char__wendy,0.03187,2,FAIL
16,None,self-defeating,wendy,word__wendy is,0.018193,3,FAIL
16,None,self-defeating,frosty,word__frosty,0.021341,1,FAIL
16,None,self-defeating,roast,word__nationalroastday,-0.056231,1,FAIL
16,None,self-defeating,roast,char__roast,-0.019535,2,FAIL
16,balanced,aggressive,wendy,word__wendy,-0.051369,1,FAIL
16,balanced,aggressive,wendy,word__wendy is,-0.023073,2,FAIL
16,balanced,aggressive,wendy,char__wendy,-0.018619,3,FAIL
16,balanced,aggressive,frosty,word__frosty,-0.022194,1,FAIL
16,balanced,aggressive,roast,word__nationalroastday,0.167392,1,FAIL
16,balanced,aggressive,roast,char__roast,0.058993,2,FAIL
16,balanced,affiliative,wendy,word__wendy,-0.076558,1,FAIL
16,balanced,affiliative,wendy,char__wendy,-0.024748,2,FAIL
16,balanced,affiliative,wendy,word__wendy is,-0.023449,3,FAIL
16,balanced,affiliative,frosty,word__frosty,0.011555,1,FAIL
16,balanced,affiliative,roast,word__nationalroastday,-0.060119,1,FAIL
16,balanced,affiliative,roast,char__roast,-0.020963,2,FAIL
16,balanced,self-enhancing,wendy,word__wendy is,0.01856,1,FAIL
16,balanced,self-enhancing,wendy,word__wendy,-0.014744,2,FAIL
16,balanced,self-enhancing,wendy,char__wendy,-0.00388,3,FAIL
16,balanced,self-enhancing,frosty,word__frosty,-0.022317,1,FAIL
16,balanced,self-enhancing,roast,word__nationalroastday,-0.057816,1,FAIL
16,balanced,self-enhancing,roast,char__roast,-0.020272,2,FAIL
16,balanced,self-defeating,wendy,word__wendy,0.137633,1,FAIL
16,balanced,self-defeating,wendy,char__wendy,0.04561,2,FAIL
16,balanced,self-defeating,wendy,word__wendy is,0.028182,3,FAIL
16,balanced,self-defeating,frosty,word__frosty,0.031644,1,FAIL
16,balanced,self-defeating,roast,word__nationalroastday,-0.06085,1,FAIL
16,balanced,self-defeating,roast,char__roast,-0.021187,2,FAIL
17,None,aggressive,wendy,word__wendy,-0.039309,1,FAIL
17,None,aggressive,wendy,word__is wendy,0.016027,2,FAIL
17,None,aggressive,wendy,char__wendy,-0.014162,3,FAIL
17,None,aggressive,frosty,word__frosty,-0.021961,1,FAIL
17,None,aggressive,frosty,word__vanilla frosty,-0.021961,2,FAIL
17,None,aggressive,roast,word__nationalroastday,0.097212,1,FAIL
17,None,aggressive,roast,word__roast,0.048242,2,FAIL
17,None,aggressive,roast,char__roast,0.046382,3,FAIL
17,None,aggressive,roast,word__roasting,0.036687,4,FAIL
17,None,aggressive,roast,word__roast me,0.030614,5,FAIL
17,None,affiliative,wendy,word__wendy,-0.070464,1,FAIL
17,None,affiliative,wendy,char__wendy,-0.025073,2,FAIL
17,None,affiliative,wendy,word__is wendy,-0.021392,3,FAIL
17,None,affiliative,frosty,word__frosty,-0.020881,1,FAIL
17,None,affiliative,frosty,word__vanilla frosty,-0.020881,2,FAIL
17,None,affiliative,roast,word__nationalroastday,-0.042808,1,FAIL
17,None,affiliative,roast,word__roast,-0.020507,2,FAIL
17,None,affiliative,roast,char__roast,-0.020116,3,FAIL
17,None,affiliative,roast,word__roasting,-0.015814,4,FAIL
17,None,affiliative,roast,word__roast me,-0.012921,5,FAIL
17,None,self-enhancing,wendy,word__is wendy,-0.02165,1,FAIL
17,None,self-enhancing,wendy,word__wendy,-0.019254,2,FAIL
17,None,self-enhancing,wendy,char__wendy,-0.002502,3,FAIL
17,None,self-enhancing,frosty,word__frosty,0.012817,1,FAIL
17,None,self-enhancing,frosty,word__vanilla frosty,0.012817,2,FAIL
17,None,self-enhancing,roast,word__nationalroastday,-0.041968,1,FAIL
17,None,self-enhancing,roast,word__roast,-0.020872,2,FAIL
17,None,self-enhancing,roast,char__roast,-0.019867,3,FAIL
17,None,self-enhancing,roast,word__roasting,-0.015772,4,FAIL
17,None,self-enhancing,roast,word__roast me,-0.013311,5,FAIL
17,None,self-defeating,wendy,word__wendy,0.069235,1,FAIL
17,None,self-defeating,wendy,char__wendy,0.020697,2,FAIL
17,None,self-defeating,wendy,word__is wendy,0.010811,3,FAIL
17,None,self-defeating,frosty,word__frosty,0.013569,1,FAIL
17,None,self-defeating,frosty,word__vanilla frosty,0.013569,2,FAIL
17,None,self-defeating,roast,word__nationalroastday,-0.043289,1,FAIL
17,None,self-defeating,roast,word__roast,-0.020972,2,FAIL
17,None,self-defeating,roast,char__roast,-0.020399,3,FAIL
17,None,self-defeating,roast,word__roasting,-0.016108,4,FAIL
17,None,self-defeating,roast,word__roast me,-0.013579,5,FAIL
17,balanced,aggressive,wendy,word__wendy,-0.032897,1,FAIL
17,balanced,aggressive,wendy,word__is wendy,0.025986,2,FAIL
17,balanced,aggressive,wendy,char__wendy,-0.011948,3,FAIL
17,balanced,aggressive,frosty,word__frosty,-0.023361,1,FAIL
17,balanced,aggressive,frosty,word__vanilla frosty,-0.023361,2,FAIL
17,balanced,aggressive,roast,word__nationalroastday,0.131142,1,FAIL
17,balanced,aggressive,roast,word__roast,0.065673,2,FAIL
17,balanced,aggressive,roast,char__roast,0.062949,3,FAIL
17,balanced,aggressive,roast,word__roasting,0.050248,4,FAIL
17,balanced,aggressive,roast,word__roast me,0.041524,5,FAIL
17,balanced,affiliative,wendy,word__wendy,-0.073202,1,FAIL
17,balanced,affiliative,wendy,char__wendy,-0.026159,2,FAIL
17,balanced,affiliative,wendy,word__is wendy,-0.023067,3,FAIL
17,balanced,affiliative,frosty,word__frosty,-0.022223,1,FAIL
17,balanced,affiliative,frosty,word__vanilla frosty,-0.022223,2,FAIL
17,balanced,affiliative,roast,word__nationalroastday,-0.046265,1,FAIL
17,balanced,affiliative,roast,word__roast,-0.02238,2,FAIL
17,balanced,affiliative,roast,char__roast,-0.021867,3,FAIL
17,balanced,affiliative,roast,word__roasting,-0.017178,4,FAIL
17,balanced,affiliative,roast,word__roast me,-0.014067,5,FAIL
17,balanced,self-enhancing,wendy,word__is wendy,-0.023367,1,FAIL
17,balanced,self-enhancing,wendy,word__wendy,-0.006995,2,FAIL
17,balanced,self-enhancing,wendy,char__wendy,0.003104,3,FAIL
17,balanced,self-enhancing,frosty,word__frosty,0.022118,1,FAIL
17,balanced,self-enhancing,frosty,word__vanilla frosty,0.022118,2,FAIL
17,balanced,self-enhancing,roast,word__nationalroastday,-0.045429,1,FAIL
17,balanced,self-enhancing,roast,word__roast,-0.02278,2,FAIL
17,balanced,self-enhancing,roast,char__roast,-0.02162,3,FAIL
17,balanced,self-enhancing,roast,word__roasting,-0.017136,4,FAIL
17,balanced,self-enhancing,roast,word__roast me,-0.014489,5,FAIL
17,balanced,self-defeating,wendy,word__wendy,0.107512,1,FAIL
17,balanced,self-defeating,wendy,char__wendy,0.033028,2,FAIL
17,balanced,self-defeating,wendy,word__is wendy,0.018718,3,FAIL
17,balanced,self-defeating,frosty,word__frosty,0.022776,1,FAIL
17,balanced,self-defeating,frosty,word__vanilla frosty,0.022776,2,FAIL
17,balanced,self-defeating,roast,word__nationalroastday,-0.046897,1,FAIL
17,balanced,self-defeating,roast,word__roast,-0.022925,2,FAIL
17,balanced,self-defeating,roast,char__roast,-0.022221,3,FAIL
17,balanced,self-defeating,roast,word__roasting,-0.017524,4,FAIL
17,balanced,self-defeating,roast,word__roast me,-0.014791,5,FAIL
18,None,aggressive,wendy,word__wendy,-0.076744,1,FAIL
18,None,aggressive,wendy,char__wendy,-0.033208,2,FAIL
18,None,aggressive,wendy,word__is wendy,-0.029277,3,FAIL
18,None,aggressive,frosty,word__frosty,-0.034536,1,FAIL
18,None,aggressive,roast,word__nationalroastday,0.097868,1,FAIL
18,None,aggressive,roast,char__roast,0.033851,2,FAIL
18,None,aggressive,roast,word__roast,0.010277,3,FAIL
18,None,affiliative,wendy,word__wendy,-0.03696,1,FAIL
18,None,affiliative,wendy,word__is wendy,-0.029882,2,FAIL
18,None,affiliative,wendy,char__wendy,-0.009653,3,FAIL
18,None,affiliative,frosty,word__frosty,-0.010653,1,FAIL
18,None,affiliative,roast,word__nationalroastday,-0.043169,1,FAIL
18,None,affiliative,roast,char__roast,-0.018283,2,FAIL
18,None,affiliative,roast,word__roast,-0.018128,3,FAIL
18,None,self-enhancing,wendy,word__is wendy,0.028942,1,FAIL
18,None,self-enhancing,wendy,word__wendy,-0.009193,2,FAIL
18,None,self-enhancing,wendy,char__wendy,0.005743,3,FAIL
18,None,self-enhancing,frosty,word__frosty,0.01526,1,FAIL
18,None,self-enhancing,roast,word__nationalroastday,-0.043191,1,FAIL
18,None,self-enhancing,roast,word__roast,0.013187,2,FAIL
18,None,self-enhancing,roast,char__roast,-0.010405,3,FAIL
18,None,self-defeating,wendy,word__wendy,0.053581,1,FAIL
18,None,self-defeating,wendy,char__wendy,0.009787,2,FAIL
18,None,self-defeating,wendy,word__is wendy,0.008021,3,FAIL
18,None,self-defeating,frosty,word__frosty,0.005029,1,FAIL
18,None,self-defeating,roast,word__nationalroastday,-0.042987,1,FAIL
18,None,self-defeating,roast,char__roast,-0.01824,2,FAIL
18,None,self-defeating,roast,word__roast,-0.017916,3,FAIL
18,balanced,aggressive,wendy,word__wendy,-0.078905,1,FAIL
18,balanced,aggressive,wendy,char__wendy,-0.034883,2,FAIL
18,balanced,aggressive,wendy,word__is wendy,-0.031361,3,FAIL
18,balanced,aggressive,frosty,word__frosty,-0.037088,1,FAIL
18,balanced,aggressive,roast,word__nationalroastday,0.133243,1,FAIL
18,balanced,aggressive,roast,char__roast,0.046832,2,FAIL
18,balanced,aggressive,roast,word__roast,0.017087,3,FAIL
18,balanced,affiliative,wendy,word__is wendy,-0.032033,1,FAIL
18,balanced,affiliative,wendy,word__wendy,-0.024764,2,FAIL
18,balanced,affiliative,wendy,char__wendy,-0.003229,3,FAIL
18,balanced,affiliative,frosty,word__frosty,-0.006221,1,FAIL
18,balanced,affiliative,roast,word__nationalroastday,-0.046447,1,FAIL
18,balanced,affiliative,roast,char__roast,-0.019738,2,FAIL
18,balanced,affiliative,roast,word__roast,-0.019567,3,FAIL
18,balanced,self-enhancing,wendy,word__is wendy,0.045958,1,FAIL
18,balanced,self-enhancing,wendy,char__wendy,0.016641,2,FAIL
18,balanced,self-enhancing,wendy,word__wendy,0.01097,3,FAIL
18,balanced,self-enhancing,frosty,word__frosty,0.028024,1,FAIL
18,balanced,self-enhancing,roast,word__nationalroastday,-0.046522,1,FAIL
18,balanced,self-enhancing,roast,word__roast,0.020597,2,FAIL
18,balanced,self-enhancing,roast,char__roast,-0.009592,3,FAIL
18,balanced,self-defeating,wendy,word__wendy,0.090709,1,FAIL
18,balanced,self-defeating,wendy,char__wendy,0.021084,2,FAIL
18,balanced,self-defeating,wendy,word__is wendy,0.016809,3,FAIL
18,balanced,self-defeating,frosty,word__frosty,0.013914,1,FAIL
18,balanced,self-defeating,roast,word__nationalroastday,-0.046372,1,FAIL
18,balanced,self-defeating,roast,char__roast,-0.019746,2,FAIL
18,balanced,self-defeating,roast,word__roast,-0.0194,3,FAIL
19,None,aggressive,wendy,word__wendy,-0.027903,1,FAIL
19,None,aggressive,wendy,char__wendy,-0.011743,2,FAIL
19,None,aggressive,wendy,word__the wendy,0.004834,3,FAIL
19,None,aggressive,wendy,word__wendy app,0.004834,4,FAIL
19,None,aggressive,nuggs,word__nuggs,-0.017315,1,FAIL
19,None,aggressive,nuggs,char__nuggs,-0.005772,2,FAIL
19,None,aggressive,roast,word__nationalroastday,0.084695,1,FAIL
19,None,aggressive,roast,char__roast,0.034309,2,FAIL
19,None,aggressive,roast,word__roast,0.031556,3,FAIL
19,None,aggressive,roast,word__roast me,0.031556,4,FAIL
19,None,affiliative,wendy,word__wendy,-0.050955,1,FAIL
19,None,affiliative,wendy,char__wendy,-0.01154,2,FAIL
19,None,affiliative,wendy,word__the wendy,-0.001874,3,FAIL
19,None,affiliative,wendy,word__wendy app,-0.001874,4,FAIL
19,None,affiliative,nuggs,word__nuggs,0.007978,1,FAIL
19,None,affiliative,nuggs,char__nuggs,0.002363,2,FAIL
19,None,affiliative,roast,word__nationalroastday,-0.036786,1,FAIL
19,None,affiliative,roast,char__roast,-0.016958,2,FAIL
19,None,affiliative,roast,word__roast,-0.013527,3,FAIL
19,None,affiliative,roast,word__roast me,-0.013527,4,FAIL
19,None,self-enhancing,wendy,word__wendy,-0.067877,1,FAIL
19,None,self-enhancing,wendy,word__the wendy,-0.024247,2,FAIL
19,None,self-enhancing,wendy,word__wendy app,-0.024247,3,FAIL
19,None,self-enhancing,wendy,char__wendy,-0.023011,4,FAIL
19,None,self-enhancing,nuggs,word__nuggs,0.014981,1,FAIL
19,None,self-enhancing,nuggs,char__nuggs,0.005283,2,FAIL
19,None,self-enhancing,roast,word__nationalroastday,-0.0366,1,FAIL
19,None,self-enhancing,roast,word__roast,-0.013337,2,FAIL
19,None,self-enhancing,roast,word__roast me,-0.013337,3,FAIL
19,None,self-enhancing,roast,char__roast,-0.011657,4,FAIL
19,None,self-defeating,wendy,word__wendy,0.097182,1,FAIL
19,None,self-defeating,wendy,char__wendy,0.029853,2,FAIL
19,None,self-defeating,wendy,word__the wendy,0.004434,3,FAIL
19,None,self-defeating,wendy,word__wendy app,0.004434,4,FAIL
19,None,self-defeating,nuggs,word__nuggs,-0.017315,1,FAIL
19,None,self-defeating,nuggs,char__nuggs,-0.005767,2,FAIL
19,None,self-defeating,roast,word__nationalroastday,-0.037316,1,FAIL
19,None,self-defeating,roast,char__roast,-0.017336,2,FAIL
19,None,self-defeating,roast,word__roast,-0.014055,3,FAIL
19,None,self-defeating,roast,word__roast me,-0.014055,4,FAIL
19,balanced,aggressive,wendy,word__wendy,-0.020901,1,FAIL
19,balanced,aggressive,wendy,word__the wendy,0.011722,2,FAIL
19,balanced,aggressive,wendy,word__wendy app,0.011722,3,FAIL
19,balanced,aggressive,wendy,char__wendy,-0.010178,4,FAIL
19,balanced,aggressive,nuggs,word__nuggs,-0.018695,1,FAIL
19,balanced,aggressive,nuggs,char__nuggs,-0.006231,2,FAIL
19,balanced,aggressive,roast,word__nationalroastday,0.114276,1,FAIL
19,balanced,aggressive,roast,char__roast,0.046869,2,FAIL
19,balanced,aggressive,roast,word__roast,0.042713,3,FAIL
19,balanced,aggressive,roast,word__roast me,0.042713,4,FAIL
19,balanced,affiliative,wendy,word__wendy,-0.050398,1,FAIL
19,balanced,affiliative,wendy,char__wendy,-0.009861,2,FAIL
19,balanced,affiliative,wendy,word__the wendy,0.003163,3,FAIL
19,balanced,affiliative,wendy,word__wendy app,0.003163,4,FAIL
19,balanced,affiliative,nuggs,word__nuggs,0.014362,1,FAIL
19,balanced,affiliative,nuggs,char__nuggs,0.004398,2,FAIL
19,balanced,affiliative,roast,word__nationalroastday,-0.03983,1,FAIL
19,balanced,affiliative,roast,char__roast,-0.018444,2,FAIL
19,balanced,affiliative,roast,word__roast,-0.014709,3,FAIL
19,balanced,affiliative,roast,word__roast me,-0.014709,4,FAIL
19,balanced,self-enhancing,wendy,word__wendy,-0.073681,1,FAIL
19,balanced,self-enhancing,wendy,word__the wendy,-0.026547,2,FAIL
19,balanced,self-enhancing,wendy,word__wendy app,-0.026547,3,FAIL
19,balanced,self-enhancing,wendy,char__wendy,-0.025064,4,FAIL
19,balanced,self-enhancing,nuggs,word__nuggs,0.023465,1,FAIL
19,balanced,self-enhancing,nuggs,char__nuggs,0.008204,2,FAIL
19,balanced,self-enhancing,roast,word__nationalroastday,-0.039905,1,FAIL
19,balanced,self-enhancing,roast,word__roast,-0.014604,2,FAIL
19,balanced,self-enhancing,roast,word__roast me,-0.014604,3,FAIL
19,balanced,self-enhancing,roast,char__roast,-0.011675,4,FAIL
19,balanced,self-defeating,wendy,word__wendy,0.139087,1,FAIL
19,balanced,self-defeating,wendy,char__wendy,0.042929,2,FAIL
19,balanced,self-defeating,wendy,word__the wendy,0.010373,3,FAIL
19,balanced,self-defeating,wendy,word__wendy app,0.010373,4,FAIL
19,balanced,self-defeating,nuggs,word__nuggs,-0.018692,1,FAIL
19,balanced,self-defeating,nuggs,char__nuggs,-0.006225,2,FAIL
19,balanced,self-defeating,roast,word__nationalroastday,-0.04048,1,FAIL
19,balanced,self-defeating,roast,char__roast,-0.018888,2,FAIL
19,balanced,self-defeating,roast,word__roast,-0.015296,3,FAIL
19,balanced,self-defeating,roast,word__roast me,-0.015296,4,FAIL
20,None,aggressive,wendy,word__wendy,-0.026466,1,FAIL
20,None,aggressive,wendy,word__is wendy,0.019131,2,FAIL
20,None,aggressive,wendy,char__wendy,-0.012567,3,FAIL
20,None,aggressive,frosty,word__frosty,0.011732,1,FAIL
20,None,aggressive,roast,word__nationalroastday,0.073084,1,FAIL
20,None,aggressive,roast,word__roast,-0.018091,2,FAIL
20,None,aggressive,roast,char__roast,0.011182,3,FAIL
20,None,affiliative,wendy,word__wendy,-0.061068,1,FAIL
20,None,affiliative,wendy,word__is wendy,-0.021733,2,FAIL
20,None,affiliative,wendy,char__wendy,-0.018254,3,FAIL
20,None,affiliative,frosty,word__frosty,-0.023425,1,FAIL
20,None,affiliative,roast,word__roast,0.042293,1,FAIL
20,None,affiliative,roast,word__nationalroastday,-0.032805,2,FAIL
20,None,affiliative,roast,char__roast,0.00246,3,FAIL
20,None,self-enhancing,wendy,word__wendy,-0.034674,1,FAIL
20,None,self-enhancing,wendy,word__is wendy,-0.0225,2,FAIL
20,None,self-enhancing,wendy,char__wendy,-0.00804,3,FAIL
20,None,self-enhancing,frosty,word__frosty,-0.023226,1,FAIL
20,None,self-enhancing,roast,word__nationalroastday,-0.031849,1,FAIL
20,None,self-enhancing,roast,word__roast,-0.018613,2,FAIL
20,None,self-enhancing,roast,char__roast,-0.009259,3,FAIL
20,None,self-defeating,wendy,word__wendy,0.063101,1,FAIL
20,None,self-defeating,wendy,char__wendy,0.016851,2,FAIL
20,None,self-defeating,wendy,word__is wendy,0.00846,3,FAIL
20,None,self-defeating,frosty,word__frosty,0.017898,1,FAIL
20,None,self-defeating,roast,word__nationalroastday,-0.032216,1,FAIL
20,None,self-defeating,roast,word__roast,-0.018279,2,FAIL
20,None,self-defeating,roast,char__roast,-0.015013,3,FAIL
20,balanced,aggressive,wendy,word__is wendy,0.030072,1,FAIL
20,balanced,aggressive,wendy,word__wendy,-0.016085,2,FAIL
20,balanced,aggressive,wendy,char__wendy,-0.009485,3,FAIL
20,balanced,aggressive,frosty,word__frosty,0.020811,1,FAIL
20,balanced,aggressive,roast,word__nationalroastday,0.100628,1,FAIL
20,balanced,aggressive,roast,word__roast,-0.019661,2,FAIL
20,balanced,aggressive,roast,char__roast,0.01739,3,FAIL
20,balanced,affiliative,wendy,word__wendy,-0.061081,1,FAIL
20,balanced,affiliative,wendy,word__is wendy,-0.023457,2,FAIL
20,balanced,affiliative,wendy,char__wendy,-0.016855,3,FAIL
20,balanced,affiliative,frosty,word__frosty,-0.025226,1,FAIL
20,balanced,affiliative,roast,word__roast,0.058025,1,FAIL
20,balanced,affiliative,roast,word__nationalroastday,-0.035195,2,FAIL
20,balanced,affiliative,roast,char__roast,0.006265,3,FAIL
